Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,CGE29DP*T***,681,35.2,No,19.346590909090907,5I,35.2,681.0,CGE29DP.T...
11A - Compact All-Refrigerator - manual defrost,RM4406W,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4406W
11A - Compact All-Refrigerator - manual defrost,RM4416B,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4416B
11A - Compact All-Refrigerator - manual defrost,RM4436SS,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4436SS
11A - Compact All-Refrigerator - manual defrost,RM46J0W,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J0W
11A - Compact All-Refrigerator - manual defrost,RM46J1B,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J1B
11A - Compact All-Refrigerator - manual defrost,RM46J3S,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J3S
11A - Compact All-Refrigerator - manual defrost,RM52T1BB,228,5.2,Yes,43.84615384615385,11A,5.2,228.0,RM52T1BB
11A - Compact All-Refrigerator - manual defrost,RMRC17X6BL-IS,178,1.7,Yes,104.70588235294117,11A,1.7,178.0,RMRC17X6BL-IS
11A - Compact All-Refrigerator - manual defrost,RMRC17X**-IS,178,1.7,Yes,104.70588235294117,11A,1.7,178.0,RMRC17X..-IS
11A - Compact All-Refrigerator - manual defrost,RMRS31X6BL-IS,169,3.0,Yes,56.333333333333336,11A,3.0,169.0,RMRS31X6BL-IS
11A - Compact All-Refrigerator - manual defrost,RMRS31X**-IS,169,3.0,Yes,56.333333333333336,11A,3.0,169.0,RMRS31X..-IS
12 - Compact Refrigerator-Freezer - partial automatic defrost,RMS551SS,338,7.2,Yes,46.94444444444444,12,7.2,338.0,RMS551SS
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,RMX45B3S,265,5.0,Yes,53.0,11,5.0,265.0,RMX45B3S
3A - All-Refrigerators - automatic defrost,VF108K0W,249,11.1,No,22.43243243243243,3A,11.1,249.0,VF108K0W
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM150SE,423,17.6,No,24.034090909090907,5,17.6,423.0,ARBM150SE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM171DSE,453,21.1,No,21.46919431279621,5,21.1,453.0,ARBM171DSE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM172BSE,451,20.9,No,21.578947368421055,5,20.9,451.0,ARBM172BSE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM172SE,451,20.9,No,21.578947368421055,5,20.9,451.0,ARBM172SE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM172WE,451,20.9,No,21.578947368421055,5,20.9,451.0,ARBM172WE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM184FSE,465,22.7,No,20.484581497797357,5,22.7,465.0,ARBM184FSE
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,ARBM184FSE,549,22.7,No,24.185022026431717,5I,22.7,549.0,ARBM184FSE
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM188**,466,23.0,No,20.26086956521739,5,23.0,466.0,ARBM188..
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM188SE2,466,23.0,No,20.26086956521739,5,23.0,466.0,ARBM188SE2
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,ARBM188WE2,466,23.0,No,20.26086956521739,5,23.0,466.0,ARBM188WE2
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BBBF2410IM2,400,9.5,No,42.10526315789474,5I-BI,9.5,400.0,BBBF2410IM2
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BBBF2813IM,515,15.5,No,33.225806451612904,5I-BI,15.5,515.0,BBBF2813IM
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BBBF3019IMWESS,556,20.0,No,27.8,5I-BI,20.0,556.0,BBBF3019IMWESS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBD30216SS,355,20.1,No,17.661691542288555,5,20.1,355.0,BFBD30216SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBD30216SSIM,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBD30216SSIM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBD30216SSIML,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBD30216SSIML
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBD30216SSL,355,20.1,No,17.661691542288555,5,20.1,355.0,BFBD30216SSL
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2412SL,294,13.3,No,22.105263157894736,5,13.3,294.0,BFBF2412SL
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2412SS,294,13.3,No,22.105263157894736,5,13.3,294.0,BFBF2412SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2412WH,294,13.3,No,22.105263157894736,5,13.3,294.0,BFBF2412WH
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2414SL,286,13.8,No,20.724637681159418,5,13.8,286.0,BFBF2414SL
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2414SS,286,13.8,No,20.724637681159418,5,13.8,286.0,BFBF2414SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2414WH,286,13.8,No,20.724637681159418,5,13.8,286.0,BFBF2414WH
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF2815SS,327,17.1,No,19.12280701754386,5,17.1,327.0,BFBF2815SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBF2815SSIM,420,16.7,No,25.149700598802397,5I,16.7,420.0,BFBF2815SSIM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF30116SS,355,20.1,No,17.661691542288555,5,20.1,355.0,BFBF30116SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBF30116SSIM,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBF30116SSIM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBF30116WHIM,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBF30116WHIM
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF30216SS,355,20.1,No,17.661691542288555,5,20.1,355.0,BFBF30216SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBF30216SSIM,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBF30216SSIM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFBF30216SSIML,438,20.1,No,21.791044776119403,5I,20.1,438.0,BFBF30216SSIML
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BFBF30216SSL,355,20.1,No,17.661691542288555,5,20.1,355.0,BFBF30216SSL
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD30216SSIM,525,20.0,No,26.25,5I,20.0,525.0,BFFD30216SSIM
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD30216SSIMX,525,20.0,No,26.25,5I,20.0,525.0,BFFD30216SSIMX
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3614ZSS,566,25.6,No,22.109375,5I,25.6,566.0,BFFD3614ZSS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3616ZSS,565,26.2,No,21.564885496183205,5I,26.2,565.0,BFFD3616ZSS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3624SS,566,24.9,No,22.73092369477912,5I,24.9,566.0,BFFD3624SS
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3624XSS,566,24.9,No,22.73092369477912,5I-BI,24.9,566.0,BFFD3624XSS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3624ZSS,566,25.6,No,22.109375,5I,25.6,566.0,BFFD3624ZSS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3626SS,565,24.7,No,22.874493927125506,5I,24.7,565.0,BFFD3626SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BFFD3626ZSS,565,26.2,No,21.564885496183205,5I,26.2,565.0,BFFD3626ZSS
7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,BFSB3622XSS,594,25.6,No,23.203125,7,25.6,594.0,BFSB3622XSS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,BFTF2716BK,326,16.3,No,20.0,3,16.3,326.0,BFTF2716BK
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,BFTF2716SS,326,16.3,No,20.0,3,16.3,326.0,BFTF2716SS
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,BFTF2716WH,326,16.3,No,20.0,3,16.3,326.0,BFTF2716WH
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,K60340N,294,13.3,No,22.105263157894736,5,13.3,294.0,K60340N
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF24BMBIPNV,464,10.2,No,45.490196078431374,5I-BI,10.2,464.0,REF24BMBIPNV
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,REF24BMBPNB,372,10.4,No,35.76923076923077,5-BI,10.4,372.0,REF24BMBPNB
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,REF24BMFXNV,391,13.4,No,29.17910447761194,5,13.4,391.0,REF24BMFXNV
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,REF24PR,390,10.6,No,36.79245283018868,5-BI,10.6,390.0,REF24PR
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF28BMBIPNV,499,14.9,No,33.489932885906036,5I-BI,14.9,499.0,REF28BMBIPNV
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,REF30BMBPNB,467,19.4,No,24.07216494845361,5-BI,19.4,467.0,REF30BMBPNB
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF30BMBZPNV,551,19.4,No,28.402061855670105,5I-BI,19.4,551.0,REF30BMBZPNV
3A-BI - Built-In All-Refrigerators - automatic defrost,REF30RCBPNV,325,16.7,No,19.46107784431138,3A-BI,16.7,325.0,REF30RCBPNV
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF31BMFIX,535,20.9,No,25.598086124401917,5I,20.9,535.0,REF31BMFIX
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,REF31BMFX,451,20.9,No,21.578947368421055,5,20.9,451.0,REF31BMFX
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF36FDFIXNB,588,27.5,No,21.381818181818183,5I,27.5,588.0,REF36FDFIXNB
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,REF36FDFIXNV,588,27.5,No,21.381818181818183,5I,27.5,588.0,REF36FDFIXNV
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,REF36FDFZXNT,658,26.7,No,24.644194756554306,5A,26.7,658.0,REF36FDFZXNT
12 - Compact Refrigerator-Freezer - partial automatic defrost,BCRDK32*,321,3.8,Yes,84.47368421052632,12,3.8,321.0,BCRDK32.
11A - Compact All-Refrigerator - manual defrost,BCRDK56,235,5.5,Yes,42.72727272727273,11A,5.5,235.0,BCRDK56
11A - Compact All-Refrigerator - manual defrost,BCRK17B,201,1.7,Yes,118.23529411764706,11A,1.7,201.0,BCRK17B
11A - Compact All-Refrigerator - manual defrost,BCRK25B,212,2.5,Yes,84.8,11A,2.5,212.0,BCRK25B
11A - Compact All-Refrigerator - manual defrost,BCRK32B,219,3.2,Yes,68.4375,11A,3.2,219.0,BCRK32B
11A - Compact All-Refrigerator - manual defrost,BCRK43B,226,4.3,Yes,52.55813953488372,11A,4.3,226.0,BCRK43B
11A - Compact All-Refrigerator - manual defrost,BCRR4ALB,227,4.4,Yes,51.590909090909086,11A,4.4,227.0,BCRR4ALB
12 - Compact Refrigerator-Freezer - partial automatic defrost,BCRR4LB,324,4.3,Yes,75.34883720930233,12,4.3,324.0,BCRR4LB
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF126,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,BLZ-SSRF126
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-15,257,3.1,Yes,82.90322580645162,13A,3.1,257.0,BLZ-SSRF-15
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-50DH,235,5.3,Yes,44.339622641509436,13A,5.3,235.0,BLZ-SSRF-50DH
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-5.5,276,5.5,Yes,50.18181818181818,13A,5.5,276.0,BLZ-SSRF-5.5
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1044SS,294,13.3,No,22.105263157894736,5,13.3,294.0,BRFB1044SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1044WH,294,13.3,No,22.105263157894736,5,13.3,294.0,BRFB1044WH
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1045SS,286,13.8,No,20.724637681159418,5,13.8,286.0,BRFB1045SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1045WH,286,13.8,No,20.724637681159418,5,13.8,286.0,BRFB1045WH
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,BRFB1051FFBI2,320,10.2,No,31.372549019607845,5-BI,10.2,320.0,BRFB1051FFBI2
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFB1052FFBI2,400,9.5,No,42.10526315789474,5I-BI,9.5,400.0,BRFB1052FFBI2
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,BRFB1312FBI,420,15.4,No,27.272727272727273,5-BI,15.4,420.0,BRFB1312FBI
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1312SS,395,14.0,No,28.214285714285715,5,14.0,395.0,BRFB1312SS
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFB1322FBI,515,15.5,No,33.225806451612904,5I-BI,15.5,515.0,BRFB1322FBI
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB1532SS,327,17.1,No,19.12280701754386,5,17.1,327.0,BRFB1532SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFB1542SS,420,16.7,No,25.149700598802397,5I,16.7,420.0,BRFB1542SS
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFB1920SS,556,20.0,No,27.8,5I-BI,20.0,556.0,BRFB1920SS
5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,BRFB21612SS,355,20.1,No,17.661691542288555,5,20.1,355.0,BRFB21612SS
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFB21622SS,438,20.1,No,21.791044776119403,5I,20.1,438.0,BRFB21622SS
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BRFD2230XSS,566,24.9,No,22.73092369477912,5I-BI,24.9,566.0,BRFD2230XSS
5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,K76540NEBU,473,20.0,No,23.65,5-BI,20.0,473.0,K76540NEBU
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,K76540NEBWU,557,20.0,No,27.85,5I-BI,20.0,557.0,K76540NEBWU
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,BBB36*3,605,26.7,No,22.65917602996255,5I-BI,26.7,605.0,BBB36.3
5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,FBFD361,566,24.9,No,22.73092369477912,5I-BI,24.9,566.0,FBFD361
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR101C1*,297,12.2,No,24.34426229508197,3,12.2,297.0,CTMR101C1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR142C1B,332,17.0,No,19.529411764705884,3,17.0,332.0,CTMR142C1B
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR142C1S,332,17.0,No,19.529411764705884,3,17.0,332.0,CTMR142C1S
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR142C1W,332,17.0,No,19.529411764705884,3,17.0,332.0,CTMR142C1W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR145A1*,325,17.2,No,18.895348837209305,3,17.2,325.0,CTMR145A1.
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR145A1B,325,17.2,No,18.895348837209305,3,17.2,325.0,CTMR145A1B
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR145A1S,325,17.2,No,18.895348837209305,3,17.2,325.0,CTMR145A1S
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR145A1W,325,17.2,No,18.895348837209305,3,17.2,325.0,CTMR145A1W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR180M1W,362,21.0,No,17.238095238095237,3,21.0,362.0,CTMR180M1W
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,CTMR183**#*,370,22.2,No,16.666666666666668,3,22.2,370.0,CTMR183....
