Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA730B0W,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA730B0W
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA730B0W-IS,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA730B0W-IS
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA731B1B,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA731B1B
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA731B1B-IS,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA731B1B-IS
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA7326BT,345,8.4,Yes,41.07142857142857,12,8.4,345.0,RA7326BT
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA733B3S,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA733B3S
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA733B3S-IS,344,8.3,Yes,41.44578313253012,12,8.3,344.0,RA733B3S-IS
12 - Compact Refrigerator-Freezer - partial automatic defrost,RA75V**,345,8.5,Yes,40.588235294117645,12,8.5,345.0,RA75V..
11A - Compact All-Refrigerator - manual defrost,RM24T1B,200,2.4,Yes,83.33333333333334,11A,2.4,200.0,RM24T1B
11A - Compact All-Refrigerator - manual defrost,RM32J0W,218,3.2,Yes,68.125,11A,3.2,218.0,RM32J0W
11A - Compact All-Refrigerator - manual defrost,RM32J1B,218,3.2,Yes,68.125,11A,3.2,218.0,RM32J1B
11A - Compact All-Refrigerator - manual defrost,RM32JS,218,3.2,Yes,68.125,11A,3.2,218.0,RM32JS
11A - Compact All-Refrigerator - manual defrost,RM3306W,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,RM3306W
11A - Compact All-Refrigerator - manual defrost,RM3316B,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,RM3316B
13A - Compact All-Refrigerators - automatic defrost,CCP06BP*P***,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,CCP06BP.P...
13A - Compact All-Refrigerators - automatic defrost,CCR06BM*P***,274,5.1,Yes,53.72549019607843,13A,5.1,274.0,CCR06BM.P...
11A - Compact All-Refrigerator - manual defrost,RM4406W,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4406W
11A - Compact All-Refrigerator - manual defrost,RM4416B,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4416B
11A - Compact All-Refrigerator - manual defrost,RM4436SS,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,RM4436SS
11A - Compact All-Refrigerator - manual defrost,RM46J0W,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J0W
11A - Compact All-Refrigerator - manual defrost,RM46J1B,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J1B
11A - Compact All-Refrigerator - manual defrost,RM46J3S,229,4.6,Yes,49.78260869565218,11A,4.6,229.0,RM46J3S
11A - Compact All-Refrigerator - manual defrost,RM52T1BB,228,5.2,Yes,43.84615384615385,11A,5.2,228.0,RM52T1BB
11A - Compact All-Refrigerator - manual defrost,RMRC17X6BL-IS,178,1.7,Yes,104.70588235294117,11A,1.7,178.0,RMRC17X6BL-IS
11A - Compact All-Refrigerator - manual defrost,RMRC17X**-IS,178,1.7,Yes,104.70588235294117,11A,1.7,178.0,RMRC17X..-IS
11A - Compact All-Refrigerator - manual defrost,RMRS31X6BL-IS,169,3.0,Yes,56.333333333333336,11A,3.0,169.0,RMRS31X6BL-IS
11A - Compact All-Refrigerator - manual defrost,RMRS31X**-IS,169,3.0,Yes,56.333333333333336,11A,3.0,169.0,RMRS31X..-IS
12 - Compact Refrigerator-Freezer - partial automatic defrost,RMS551SS,338,7.2,Yes,46.94444444444444,12,7.2,338.0,RMS551SS
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,RMX45B3S,265,5.0,Yes,53.0,11,5.0,265.0,RMX45B3S
12 - Compact Refrigerator-Freezer - partial automatic defrost,BCRDK32*,321,3.8,Yes,84.47368421052632,12,3.8,321.0,BCRDK32.
11A - Compact All-Refrigerator - manual defrost,BCRDK56,235,5.5,Yes,42.72727272727273,11A,5.5,235.0,BCRDK56
11A - Compact All-Refrigerator - manual defrost,BCRK17B,201,1.7,Yes,118.23529411764706,11A,1.7,201.0,BCRK17B
11A - Compact All-Refrigerator - manual defrost,BCRK25B,212,2.5,Yes,84.8,11A,2.5,212.0,BCRK25B
11A - Compact All-Refrigerator - manual defrost,BCRK32B,219,3.2,Yes,68.4375,11A,3.2,219.0,BCRK32B
11A - Compact All-Refrigerator - manual defrost,BCRK43B,226,4.3,Yes,52.55813953488372,11A,4.3,226.0,BCRK43B
11A - Compact All-Refrigerator - manual defrost,BCRR4ALB,227,4.4,Yes,51.590909090909086,11A,4.4,227.0,BCRR4ALB
12 - Compact Refrigerator-Freezer - partial automatic defrost,BCRR4LB,324,4.3,Yes,75.34883720930233,12,4.3,324.0,BCRR4LB
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF126,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,BLZ-SSRF126
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-15,257,3.1,Yes,82.90322580645162,13A,3.1,257.0,BLZ-SSRF-15
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-50DH,235,5.3,Yes,44.339622641509436,13A,5.3,235.0,BLZ-SSRF-50DH
13A - Compact All-Refrigerators - automatic defrost,BLZ-SSRF-5.5,276,5.5,Yes,50.18181818181818,13A,5.5,276.0,BLZ-SSRF-5.5
12 - Compact Refrigerator-Freezer - partial automatic defrost,CTMR74C1B,345,8.5,Yes,40.588235294117645,12,8.5,345.0,CTMR74C1B
12 - Compact Refrigerator-Freezer - partial automatic defrost,CTMR74C1S,345,8.5,Yes,40.588235294117645,12,8.5,345.0,CTMR74C1S
12 - Compact Refrigerator-Freezer - partial automatic defrost,CTMR74C1W,345,8.5,Yes,40.588235294117645,12,8.5,345.0,CTMR74C1W
11A - Compact All-Refrigerator - manual defrost,ARX443UW,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,ARX443UW
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,043-1893-6,220,3.3,Yes,66.66666666666667,11,3.3,220.0,043-1893-6
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,043-1894-4,226,4.5,Yes,50.22222222222222,11,4.5,226.0,043-1894-4
13A - Compact All-Refrigerators - automatic defrost,CDE06RP*N***,279,5.7,Yes,48.94736842105263,13A,5.7,279.0,CDE06RP.N...
13A - Compact All-Refrigerators - automatic defrost,A107-7000-9000,198,2.7,Yes,73.33333333333333,13A,2.7,198.0,A107-7000-9000
11A - Compact All-Refrigerator - manual defrost,CQRD02Z1GD1S,210,2.3,Yes,91.30434782608697,11A,2.3,210.0,CQRD02Z1GD1S
11A - Compact All-Refrigerator - manual defrost,CQRD02Z1GD1W,210,2.3,Yes,91.30434782608697,11A,2.3,210.0,CQRD02Z1GD1W
11A - Compact All-Refrigerator - manual defrost,CQRD04Z1GD1S,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,CQRD04Z1GD1S
11A - Compact All-Refrigerator - manual defrost,CQRD04Z1GD1W,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,CQRD04Z1GD1W
11A - Compact All-Refrigerator - manual defrost,CKRF32CR,218,3.2,Yes,68.125,11A,3.2,218.0,CKRF32CR
11A - Compact All-Refrigerator - manual defrost,CRF16CK,158,1.6,Yes,98.75,11A,1.6,158.0,CRF16CK
11A - Compact All-Refrigerator - manual defrost,CRF170COKE,176,1.6,Yes,110.0,11A,1.6,176.0,CRF170COKE
11A - Compact All-Refrigerator - manual defrost,CRF26CK,208,2.6,Yes,80.0,11A,2.6,208.0,CRF26CK
11A - Compact All-Refrigerator - manual defrost,CRF32CK,197,3.2,Yes,61.5625,11A,3.2,197.0,CRF32CK
13A - Compact All-Refrigerators - automatic defrost,CRM17S3ABB,246,1.7,Yes,144.7058823529412,13A,1.7,246.0,CRM17S3ABB
13A - Compact All-Refrigerators - automatic defrost,CRM17S3AST,246,1.7,Yes,144.7058823529412,13A,1.7,246.0,CRM17S3AST
13A - Compact All-Refrigerators - automatic defrost,CRM27S3ABB,255,2.7,Yes,94.44444444444444,13A,2.7,255.0,CRM27S3ABB
13A - Compact All-Refrigerators - automatic defrost,CRM27S3AST,255,2.7,Yes,94.44444444444444,13A,2.7,255.0,CRM27S3AST
13A - Compact All-Refrigerators - automatic defrost,CRM33S3ABB,260,3.3,Yes,78.7878787878788,13A,3.3,260.0,CRM33S3ABB
13A - Compact All-Refrigerators - automatic defrost,CRM33S3AST,260,3.3,Yes,78.7878787878788,13A,3.3,260.0,CRM33S3AST
13A - Compact All-Refrigerators - automatic defrost,CRM44S3ABB,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,CRM44S3ABB
13A - Compact All-Refrigerators - automatic defrost,CRM44S3AST,269,4.4,Yes,61.13636363636363,13A,4.4,269.0,CRM44S3AST
12 - Compact Refrigerator-Freezer - partial automatic defrost,CRM45D3ABB,329,5.6,Yes,58.75000000000001,12,5.6,329.0,CRM45D3ABB
12 - Compact Refrigerator-Freezer - partial automatic defrost,CRM45D3AST,329,5.6,Yes,58.75000000000001,12,5.6,329.0,CRM45D3AST
11A - Compact All-Refrigerator - manual defrost,CRR16S3ABB,208,1.6,Yes,130.0,11A,1.6,208.0,CRR16S3ABB
11A - Compact All-Refrigerator - manual defrost,CRR16S3ARD,208,1.6,Yes,130.0,11A,1.6,208.0,CRR16S3ARD
11A - Compact All-Refrigerator - manual defrost,CRR33S3ABB,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,CRR33S3ABB
11A - Compact All-Refrigerator - manual defrost,CRR33S3ARD,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,CRR33S3ARD
11A - Compact All-Refrigerator - manual defrost,CCRR4ALB,227,4.4,Yes,51.590909090909086,11A,4.4,227.0,CCRR4ALB
12 - Compact Refrigerator-Freezer - partial automatic defrost,CCRR4LB,324,4.3,Yes,75.34883720930233,12,4.3,324.0,CCRR4LB
11A - Compact All-Refrigerator - manual defrost,CCR16CE2B,207,1.6,Yes,129.375,11A,1.6,207.0,CCR16CE2B
12 - Compact Refrigerator-Freezer - partial automatic defrost,CCR312DCE2S,270,3.8,Yes,71.05263157894737,12,3.8,270.0,CCR312DCE2S
11A - Compact All-Refrigerator - manual defrost,CCR33CE1B,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,CCR33CE1B
11A - Compact All-Refrigerator - manual defrost,CCR33CE2B,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,CCR33CE2B
11A - Compact All-Refrigerator - manual defrost,CCR44CE1F,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,CCR44CE1F
11A - Compact All-Refrigerator - manual defrost,CCR44CE1W,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,CCR44CE1W
11A - Compact All-Refrigerator - manual defrost,CCR44CE2B,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,CCR44CE2B
11A - Compact All-Refrigerator - manual defrost,CCR44CE2S,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,CCR44CE2S
11A - Compact All-Refrigerator - manual defrost,FR-044RVBE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,FR-044RVBE
11A - Compact All-Refrigerator - manual defrost,FR-044RVSE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,FR-044RVSE
11A - Compact All-Refrigerator - manual defrost,FR-044RVWE,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,FR-044RVWE
13A - Compact All-Refrigerators - automatic defrost,C40G1,162,1.1,Yes,147.27272727272725,13A,1.1,162.0,C40G1
13A - Compact All-Refrigerators - automatic defrost,C40G2,162,1.1,Yes,147.27272727272725,13A,1.1,162.0,C40G2
13A - Compact All-Refrigerators - automatic defrost,C40S1,106,1.1,Yes,96.36363636363636,13A,1.1,106.0,C40S1
13A - Compact All-Refrigerators - automatic defrost,C40S2,106,1.1,Yes,96.36363636363636,13A,1.1,106.0,C40S2
13A - Compact All-Refrigerators - automatic defrost,C60G1,170,1.7,Yes,100.0,13A,1.7,170.0,C60G1
13A - Compact All-Refrigerators - automatic defrost,C60G2,170,1.7,Yes,100.0,13A,1.7,170.0,C60G2
13A - Compact All-Refrigerators - automatic defrost,C60S1,145,1.7,Yes,85.29411764705883,13A,1.7,145.0,C60S1
13A - Compact All-Refrigerators - automatic defrost,C60S2,145,1.7,Yes,85.29411764705883,13A,1.7,145.0,C60S2
13A - Compact All-Refrigerators - automatic defrost,DM50C D,186,1.8,Yes,103.33333333333333,13A,1.8,186.0,DM50C D
13A - Compact All-Refrigerators - automatic defrost,EFBX100,243,1.3,Yes,186.9230769230769,13A,1.3,243.0,EFBX100
12 - Compact Refrigerator-Freezer - partial automatic defrost,EF-32199-B-2,199,3.9,Yes,51.02564102564103,12,3.9,199.0,EF-32199-B-2
12 - Compact Refrigerator-Freezer - partial automatic defrost,CRF321SS,270,3.8,Yes,71.05263157894737,12,3.8,270.0,CRF321SS
11A - Compact All-Refrigerator - manual defrost,ERD05W3MMS,207,1.6,Yes,129.375,11A,1.6,207.0,ERD05W3MMS
12 - Compact Refrigerator-Freezer - partial automatic defrost,EACD03000***,318,3.7,Yes,85.94594594594594,12,3.7,318.0,EACD03000...
12 - Compact Refrigerator-Freezer - partial automatic defrost,EACD03000B1A,318,3.7,Yes,85.94594594594594,12,3.7,318.0,EACD03000B1A
12 - Compact Refrigerator-Freezer - partial automatic defrost,EACD03000SS1A,318,3.7,Yes,85.94594594594594,12,3.7,318.0,EACD03000SS1A
12 - Compact Refrigerator-Freezer - partial automatic defrost,EACD03000V1A,318,3.7,Yes,85.94594594594594,12,3.7,318.0,EACD03000V1A
12 - Compact Refrigerator-Freezer - partial automatic defrost,EACD03000W1A,318,3.7,Yes,85.94594594594594,12,3.7,318.0,EACD03000W1A
13A - Compact All-Refrigerators - automatic defrost,DAR010A1*,241,1.0,Yes,241.0,13A,1.0,241.0,DAR010A1.
13A - Compact All-Refrigerators - automatic defrost,DAR016A1*,245,1.6,Yes,153.125,13A,1.6,245.0,DAR016A1.
13A - Compact All-Refrigerators - automatic defrost,DAR016B1BM,245,1.6,Yes,153.125,13A,1.6,245.0,DAR016B1BM
13A - Compact All-Refrigerators - automatic defrost,DAR016B1BM-6,245,1.6,Yes,153.125,13A,1.6,245.0,DAR016B1BM-6
13A - Compact All-Refrigerators - automatic defrost,DAR017A3*,221,1.7,Yes,130.0,13A,1.7,221.0,DAR017A3.
13A - Compact All-Refrigerators - automatic defrost,DAR022A1BDB,208,2.2,Yes,94.54545454545453,13A,2.2,208.0,DAR022A1BDB
13A - Compact All-Refrigerators - automatic defrost,DAR022A1SLDB,208,2.2,Yes,94.54545454545453,13A,2.2,208.0,DAR022A1SLDB
13A - Compact All-Refrigerators - automatic defrost,DAR023C1*,252,2.3,Yes,109.56521739130436,13A,2.3,252.0,DAR023C1.
13A - Compact All-Refrigerators - automatic defrost,DAR026A2*,253,2.6,Yes,97.3076923076923,13A,2.6,253.0,DAR026A2.
13A - Compact All-Refrigerators - automatic defrost,DAR033A6*,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,DAR033A6.
13A - Compact All-Refrigerators - automatic defrost,DAR044A1SSO-6,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044A1SSO-6
13A - Compact All-Refrigerators - automatic defrost,DAR044A6*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044A6.
13A - Compact All-Refrigerators - automatic defrost,DAR044A9*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044A9.
13A - Compact All-Refrigerators - automatic defrost,DAR044CA6*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044CA6.
13A - Compact All-Refrigerators - automatic defrost,DBC117A1*,258,3.1,Yes,83.2258064516129,13A,3.1,258.0,DBC117A1.
13A - Compact All-Refrigerators - automatic defrost,DBC117A2*,258,3.1,Yes,83.2258064516129,13A,3.1,258.0,DBC117A2.
11A - Compact All-Refrigerator - manual defrost,DBCR031BB31,218,3.1,Yes,70.3225806451613,11A,3.1,218.0,DBCR031BB31
11A - Compact All-Refrigerator - manual defrost,DBCR031SB31,218,3.1,Yes,70.3225806451613,11A,3.1,218.0,DBCR031SB31
11A - Compact All-Refrigerator - manual defrost,DBCR031WB31,218,3.1,Yes,70.3225806451613,11A,3.1,218.0,DBCR031WB31
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR032C3*,320,3.9,Yes,82.05128205128206,12,3.9,320.0,DCR032C3.
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR041C1*,325,4.9,Yes,66.3265306122449,12,4.9,325.0,DCR041C1.
11A - Compact All-Refrigerator - manual defrost,DCR044B1BM,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1BM
11A - Compact All-Refrigerator - manual defrost,DCR044B1BM-6,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1BM-6
11A - Compact All-Refrigerator - manual defrost,DCR044B1SLM,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1SLM
11A - Compact All-Refrigerator - manual defrost,DCR044B1SLM-6,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1SLM-6
11A - Compact All-Refrigerator - manual defrost,DCR044B1WM,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1WM
11A - Compact All-Refrigerator - manual defrost,DCR044B1WM-6,228,4.4,Yes,51.81818181818181,11A,4.4,228.0,DCR044B1WM-6
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,DCR045B1******,265,5.0,Yes,53.0,11,5.0,265.0,DCR045B1......
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,DCR045B1BSLDB,265,5.0,Yes,53.0,11,5.0,265.0,DCR045B1BSLDB
11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,DCR045B1BSLDB-3,265,5.0,Yes,53.0,11,5.0,265.0,DCR045B1BSLDB-3
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR045B1SLDB,327,5.4,Yes,60.55555555555555,12,5.4,327.0,DCR045B1SLDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR047A1*,331,5.9,Yes,56.101694915254235,12,5.9,331.0,DCR047A1.
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1*,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1.
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1BDB,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1BDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1BSLDB,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1BSLDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1BSSDB,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1BSSDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1BSSDB-3,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1BSSDB-3
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCRD042C1WDB,325,5.0,Yes,65.0,12,5.0,325.0,DCRD042C1WDB
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,DFF048A4WDB,346,5.8,Yes,59.6551724137931,13,5.8,346.0,DFF048A4WDB
13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,DFF070B1BSLDB-6,393,8.5,Yes,46.23529411764706,13,8.5,393.0,DFF070B1BSLDB-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF073C2BDB,343,8.5,Yes,40.35294117647059,12,8.5,343.0,DPF073C2BDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF073C2WDB,343,8.5,Yes,40.35294117647059,12,8.5,343.0,DPF073C2WDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF073C3BDB,344,8.5,Yes,40.470588235294116,12,8.5,344.0,DPF073C3BDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF073C3BSLDB,344,8.5,Yes,40.470588235294116,12,8.5,344.0,DPF073C3BSLDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF073C3WDB,344,8.5,Yes,40.470588235294116,12,8.5,344.0,DPF073C3WDB
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF074B2BDB-6,344,8.3,Yes,41.44578313253012,12,8.3,344.0,DPF074B2BDB-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF074B2BSLDB-6,344,8.3,Yes,41.44578313253012,12,8.3,344.0,DPF074B2BSLDB-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF074B2WDB-6,344,8.3,Yes,41.44578313253012,12,8.3,344.0,DPF074B2WDB-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF074V1SLDB-6,345,8.5,Yes,40.588235294117645,12,8.5,345.0,DPF074V1SLDB-6
12 - Compact Refrigerator-Freezer - partial automatic defrost,DPF074V1WDB-6,345,8.5,Yes,40.588235294117645,12,8.5,345.0,DPF074V1WDB-6
13A - Compact All-Refrigerators - automatic defrost,DAR017A2*,221,1.7,Yes,130.0,13A,1.7,221.0,DAR017A2.
13A - Compact All-Refrigerators - automatic defrost,DAR026A1*,253,2.6,Yes,97.3076923076923,13A,2.6,253.0,DAR026A1.
13A - Compact All-Refrigerators - automatic defrost,DAR044A4*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044A4.
13A - Compact All-Refrigerators - automatic defrost,DAR044A8*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044A8.
13A - Compact All-Refrigerators - automatic defrost,DAR044CA7*,268,4.4,Yes,60.90909090909091,13A,4.4,268.0,DAR044CA7.
11A - Compact All-Refrigerator - manual defrost,DCR016A1*,207,1.6,Yes,129.375,11A,1.6,207.0,DCR016A1.
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR031B1BSLDD,319,3.8,Yes,83.94736842105263,12,3.8,319.0,DCR031B1BSLDD
12 - Compact Refrigerator-Freezer - partial automatic defrost,DCR031B1WDD,319,3.8,Yes,83.94736842105263,12,3.8,319.0,DCR031B1WDD
11A - Compact All-Refrigerator - manual defrost,DCR032A2*,218,3.2,Yes,68.125,11A,3.2,218.0,DCR032A2.
11A - Compact All-Refrigerator - manual defrost,DCR044A2*,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,DCR044A2.
11A - Compact All-Refrigerator - manual defrost,DCR044A4*,226,4.4,Yes,51.36363636363636,11A,4.4,226.0,DCR044A4.
13A - Compact All-Refrigerators - automatic defrost,DAR032B1BM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B1BM
13A - Compact All-Refrigerators - automatic defrost,DAR032B1SLM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B1SLM
13A - Compact All-Refrigerators - automatic defrost,DAR032B1WM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B1WM
13A - Compact All-Refrigerators - automatic defrost,DAR032B2BM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B2BM
13A - Compact All-Refrigerators - automatic defrost,DAR032B2SLM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B2SLM
13A - Compact All-Refrigerators - automatic defrost,DAR032B2WM,259,3.2,Yes,80.9375,13A,3.2,259.0,DAR032B2WM
11A - Compact All-Refrigerator - manual defrost,DCR017B1BM,207,1.7,Yes,121.76470588235294,11A,1.7,207.0,DCR017B1BM
11A - Compact All-Refrigerator - manual defrost,DCR033B1BM,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,DCR033B1BM
11A - Compact All-Refrigerator - manual defrost,DCR033B1SLM,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,DCR033B1SLM
11A - Compact All-Refrigerator - manual defrost,DCR033B1SLM-6,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,DCR033B1SLM-6
11A - Compact All-Refrigerator - manual defrost,DCR033B1WM,220,3.3,Yes,66.66666666666667,11A,3.3,220.0,DCR033B1WM
11A - Compact All-Refrigerator - manual defrost,DCR033B2BM,220,3.2,Yes,68.75,11A,3.2,220.0,DCR033B2BM
11A - Compact All-Refrigerator - manual defrost,DCR033B2SLM,220,3.2,Yes,68.75,11A,3.2,220.0,DCR033B2SLM
11A - Compact All-Refrigerator - manual defrost,DCR033B2SLM-6,220,3.2,Yes,68.75,11A,3.2,220.0,DCR033B2SLM-6
11A - Compact All-Refrigerator - manual defrost,DCR033B2WM,220,3.2,Yes,68.75,11A,3.2,220.0,DCR033B2WM
