Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
T36IT905NP,T36BT925NS,579.0,23.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.533898305084744,doe,23.6,579.0,T36BT925NS,False
T36IT905NP,T36BT915NS,579.0,23.6,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,24.533898305084744,doe,23.6,579.0,T36BT915NS,False
FI7240,CMVFI7240****,557.0,21.7,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,25.66820276497696,doe,21.7,557.0,CMVFI7240....,False
FI7240,CFFI7240****,557.0,21.7,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,25.66820276497696,doe,21.7,557.0,CFFI7240....,False
RB5363,FDRB5363****,403.0,22.0,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.318181818181817,doe,22.0,403.0,FDRB5363....,False
RB5363,VCRB5363****,403.0,22.0,(3A-BI.) Built-in All-refrigerators - automatic defrost,18.318181818181817,doe,22.0,403.0,VCRB5363....,False
RB5303,FDRB5303****,371.0,17.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,20.84269662921348,doe,17.8,371.0,FDRB5303....,False
RB5303,VCRB5303****,371.0,17.8,(3A-BI.) Built-in All-refrigerators - automatic defrost,20.84269662921348,doe,17.8,371.0,VCRB5303....,False
FI7300,CMVFI7300****,626.0,28.5,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,21.964912280701753,doe,28.5,626.0,CMVFI7300....,False
FI7300,CFFI7300****,626.0,28.5,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,21.964912280701753,doe,28.5,626.0,CFFI7300....,False
FI7300,CVFI7300****,626.0,28.5,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,21.964912280701753,doe,28.5,626.0,CVFI7300....,False
FI7300,MVFI7300****,626.0,28.5,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,21.964912280701753,doe,28.5,626.0,MVFI7300....,False
FI7240,CVFI7240****,557.0,21.7,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,25.66820276497696,doe,21.7,557.0,CVFI7240....,False
FI7240,FFI7240****,557.0,21.7,(9I-BI.) Built-in upright freezers with automatic defrost with an automatic icemaker,25.66820276497696,doe,21.7,557.0,FFI7240....,False
XOU30WDDG,XOU30BWDDGO,232.0,6.6,(13A.) Compact all-refrigerators - automatic defrost,35.151515151515156,doe,6.6,232.0,XOU30BWDDGO,False
XOU30WDDG,XOU30BWDDGS,232.0,6.6,(13A.) Compact all-refrigerators - automatic defrost,35.151515151515156,doe,6.6,232.0,XOU30BWDDGS,False
HX-90BR,HX-90BR,225.0,3.1,(13A.) Compact all-refrigerators - automatic defrost,72.58064516129032,doe,3.1,225.0,HX-90BR,False
WX-160OR,WX-160OR,235.0,5.3,(13A.) Compact all-refrigerators - automatic defrost,44.339622641509436,doe,5.3,235.0,WX-160OR,False
HX-160DDR,HX-160DDR,265.0,4.7,(13A.) Compact all-refrigerators - automatic defrost,56.38297872340425,doe,4.7,265.0,HX-160DDR,False
BCD-516WY3NF1D/HC1(H),RT18A2FSD,403.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.09952606635071,doe,21.1,403.0,RT18A2FSD,False
BCD-516WY3NF1D/HC1(H),RT18A2FWD,403.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.09952606635071,doe,21.1,403.0,RT18A2FWD,False
BCD-516WY3NF1D/HC1(H),RT18A2F*D,403.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.09952606635071,doe,21.1,403.0,RT18A2F.D,False
FC2-37,PRN10160HS,297.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.34426229508197,doe,12.2,297.0,PRN10160HS,False
FC2-37,PRN10150HW,297.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.34426229508197,doe,12.2,297.0,PRN10150HW,False
RS28A500A**,RS28A500A**,685.0,35.7,(4I.) Refrigerator-freezers - automatic defrost with side-mounted freezer with an automatic icemaker without through-the-door ice service,19.18767507002801,doe,35.7,685.0,RS28A500A..,False
EFR376,EFR376-B-RED-COM,193.0,3.2,(11A.) Compact all-refrigerators - manual defrost,60.3125,doe,3.2,193.0,EFR376-B-RED-COM,False
WS-47R,QHE02GGMBBB,208.0,1.7,(11A.) Compact all-refrigerators - manual defrost,122.3529411764706,doe,1.7,208.0,QHE02GGMBBB,False
DF1-11.2,HC33SW20RB,243.0,3.3,(11A.) Compact all-refrigerators - manual defrost,73.63636363636364,doe,3.3,243.0,HC33SW20RB,False
BC-128-E,HC46SF10SV,253.0,4.5,(11A.) Compact all-refrigerators - manual defrost,56.22222222222222,doe,4.5,253.0,HC46SF10SV,False
FC50D6EWD,FC50D6EWD,218.0,8.9,(18.) Compact chest freezers,24.49438202247191,doe,8.9,218.0,FC50D6EWD,False
FC70D6EWD,FC70D6EWD,250.0,12.3,(18.) Compact chest freezers,20.32520325203252,doe,12.3,250.0,FC70D6EWD,False
RS-09DR1SS,RR27D6ABE,214.0,2.5,(11A.) Compact all-refrigerators - manual defrost,85.6,doe,2.5,214.0,RR27D6ABE,False
RS-09DR1SS,RR27D6ASE,214.0,2.5,(11A.) Compact all-refrigerators - manual defrost,85.6,doe,2.5,214.0,RR27D6ASE,False
RT33D6AAE,RT32D6ABE,322.0,3.9,(12.) Compact refrigerator-freezers - partial automatic defrost,82.56410256410257,doe,3.9,322.0,RT32D6ABE,False
RT33D6AAE,RT32D6ASE,322.0,3.9,(12.) Compact refrigerator-freezers - partial automatic defrost,82.56410256410257,doe,3.9,322.0,RT32D6ASE,False
UF16*#,UF16*#,461.0,27.1,(9.) Upright freezers with automatic defrost without an automatic icemaker,17.011070110701105,doe,27.1,461.0,UF16..,False
CTR19**#,CTR19**#,399.0,22.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.972972972972972,doe,22.2,399.0,CTR19...,False
BE1-316,CF11B0W,246.0,19.4,(10.) Chest freezers and all other freezers except compact freezers,12.680412371134022,doe,19.4,246.0,CF11B0W,False
DBC045L1SS,DBC045L1SS,299.0,4.5,(13A.) Compact all-refrigerators - automatic defrost,66.44444444444444,doe,4.5,299.0,DBC045L1SS,False
DBC434A1*,DBC434A1BSSDD,297.0,4.4,(13A.) Compact all-refrigerators - automatic defrost,67.5,doe,4.4,297.0,DBC434A1BSSDD,False
DKC054A9SLDB,DKC054A9SLDB,307.0,5.4,(13A.) Compact all-refrigerators - automatic defrost,56.85185185185185,doe,5.4,307.0,DKC054A9SLDB,False
DKC054A1BSLDB,DKC054A1BSLDB,307.0,5.4,(13A.) Compact all-refrigerators - automatic defrost,56.85185185185185,doe,5.4,307.0,DKC054A1BSLDB,False
DH016A1*,DH016A1W,272.0,1.6,(13A.) Compact all-refrigerators - automatic defrost,170.0,doe,1.6,272.0,DH016A1W,False
DFF180E2*,DFF180E2SSDB,398.0,21.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,18.86255924170616,doe,21.1,398.0,DFF180E2SSDB,False
DFF121C1WDBR,DFF121C1WDBR,350.0,14.6,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,23.972602739726028,doe,14.6,350.0,DFF121C1WDBR,False
DFF116B1WDBR,DFF116B1WDBR,344.0,14.0,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,24.571428571428573,doe,14.0,344.0,DFF116B1WDBR,False
DFF101E1WDB,DFF101E1WDB,331.0,12.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.355371900826448,doe,12.1,331.0,DFF101E1WDB,False
DFF101B1WDB,DFF101B1WDB,330.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.049180327868854,doe,12.2,330.0,DFF101B1WDB,False
DFF101B1BSLDB,DFF101B1BSLDB,330.0,12.2,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,27.049180327868854,doe,12.2,330.0,DFF101B1BSLDB,False
DCR032C1*,DCR032C1BSLDD,218.0,3.2,(11A.) Compact all-refrigerators - manual defrost,68.125,doe,3.2,218.0,DCR032C1BSLDD,False
DCFM110B1*,DCFM110B1WDB,245.0,19.4,(10.) Chest freezers and all other freezers except compact freezers,12.628865979381445,doe,19.4,245.0,DCFM110B1WDB,False
DCFM090C1*,DCFM090C1WM,219.0,15.8,(10.) Chest freezers and all other freezers except compact freezers,13.860759493670885,doe,15.8,219.0,DCFM090C1WM,False
DCF072A4*,DCF072A4WP,252.0,12.7,(18.) Compact chest freezers,19.84251968503937,doe,12.7,252.0,DCF072A4WP,False
DCF072A3BDB,DCF072A3BDB,252.0,12.7,(18.) Compact chest freezers,19.84251968503937,doe,12.7,252.0,DCF072A3BDB,False
DCF072A2*,DCF072A2XWDB1,252.0,12.7,(18.) Compact chest freezers,19.84251968503937,doe,12.7,252.0,DCF072A2XWDB1,False
DCF055A2WDB-3,DCF055A2WDB-3,224.0,9.7,(18.) Compact chest freezers,23.092783505154642,doe,9.7,224.0,DCF055A2WDB-3,False
DCF055A2WDB,DCF055A2WDB,224.0,9.7,(18.) Compact chest freezers,23.092783505154642,doe,9.7,224.0,DCF055A2WDB,False
DCF038A2WDB-3,DCF038A2WDB-3,197.0,6.7,(18.) Compact chest freezers,29.402985074626866,doe,6.7,197.0,DCF038A2WDB-3,False
DCF038A2WDB,DCF038A2WDB,197.0,6.7,(18.) Compact chest freezers,29.402985074626866,doe,6.7,197.0,DCF038A2WDB,False
DUFM032A3WDB,DUFM032A3WDB,272.0,5.6,(16.) Compact upright freezers with manual defrost,48.57142857142858,doe,5.6,272.0,DUFM032A3WDB,False
DUFM032A3WDB-3,DUFM032A3WDB-3,272.0,5.6,(16.) Compact upright freezers with manual defrost,48.57142857142858,doe,5.6,272.0,DUFM032A3WDB-3,False
SSBC056D3*,SSBC056D3B-S,308.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.0,doe,5.6,308.0,SSBC056D3B-S,False
LRSXS2706*,LRSXS2706*,726.0,34.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.043478260869566,doe,34.5,726.0,LRSXS2706.,False
LRKNC0505*,LRKNC0505*,200.0,7.9,(18.) Compact chest freezers,25.31645569620253,doe,7.9,200.0,LRKNC0505.,False
LRKNS1205*,LRKNS1205*,350.0,16.6,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,21.08433734939759,doe,16.6,350.0,LRKNS1205.,False
LRFXC2406*,LRFXC2406*,682.0,29.7,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,22.962962962962962,doe,29.7,682.0,LRFXC2406.,False
LUPXC2386*,LUPXC2386*,714.0,29.3,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.368600682593858,doe,29.3,714.0,LUPXC2386.,False
LTNC08121*,LTNC08121*,312.0,9.8,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,31.83673469387755,doe,9.8,312.0,LTNC08121.,False
LSXC22486*,LSXC22486*,638.0,27.3,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.36996336996337,doe,27.3,638.0,LSXC22486.,False
LFXS30766*,LFXS30766*,784.0,37.3,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,21.018766756032175,doe,37.3,784.0,LFXS30766.,False
LFC24770**,LFC24770**,606.0,29.8,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,20.335570469798657,doe,29.8,606.0,LFC24770..,False
LBNC12551*,LBNC12551*,395.0,14.4,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,27.430555555555554,doe,14.4,395.0,LBNC12551.,False
LRTNC0905*,LRTNC0905*,318.0,10.5,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,30.285714285714285,doe,10.5,318.0,LRTNC0905.,False
LFXS26972*,LFXS26972*,686.0,32.9,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,20.851063829787236,doe,32.9,686.0,LFXS26972.,False
LTCS20040*,LTCS20040*,344.0,24.4,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,14.098360655737705,doe,24.4,344.0,LTCS20040.,False
LTCS24223*,LTWS24223*,501.0,28.5,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,17.57894736842105,doe,28.5,501.0,LTWS24223.,False
LTNC11131*,LTNC11131*,339.0,13.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,25.87786259541985,doe,13.1,339.0,LTNC11131.,False
LSXS26336*,LSXS26336*,716.0,33.2,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.566265060240962,doe,33.2,716.0,LSXS26336.,False
LSXS26326*,LSXS26326*,716.0,33.2,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,21.566265060240962,doe,33.2,716.0,LSXS26326.,False
LNXS30866*,LNXS30866*,778.0,39.9,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,19.49874686716792,doe,39.9,778.0,LNXS30866.,False
LMXS30796*,LMXS30796*,776.0,36.4,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,21.31868131868132,doe,36.4,776.0,LMXS30796.,False
LFXS24663*,LFXS24663*,690.0,30.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,22.62295081967213,doe,30.5,690.0,LFXS24663.,False
LFXC24766*,LFXC24796*,716.0,29.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.271186440677965,doe,29.5,716.0,LFXC24796.,False
LFXC24726*,LFXC24726*,683.0,29.7,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,22.996632996632997,doe,29.7,683.0,LFXC24726.,False
LRSXC2306*,LRSXC2306*,674.0,28.4,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.732394366197184,doe,28.4,674.0,LRSXC2306.,False
LRFDS2503*,LRFDS2503*,692.0,30.7,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,22.54071661237785,doe,30.7,692.0,LRFDS2503.,False
LFXS30726*,LFXS30726*,748.0,37.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,19.946666666666665,doe,37.5,748.0,LFXS30726.,False
LFXS24623*,LFXS24623*,688.0,30.3,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,22.706270627062707,doe,30.3,688.0,LFXS24623.,False
LBNC15221*,LBNC15221*,430.0,18.2,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,23.626373626373628,doe,18.2,430.0,LBNC15221.,False
LTCS20120*,LTCS20120*,387.0,24.4,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,15.860655737704919,doe,24.4,387.0,LTCS20120.,False
LMXS30776*,LMXS30776*,739.0,36.4,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,20.302197802197803,doe,36.4,739.0,LMXS30776.,False
BD-500W,81207,481.0,29.4,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.360544217687075,doe,29.4,481.0,81207,False
ZCK-163S,ZCK-163S,312.0,5.8,(13A.) Compact all-refrigerators - automatic defrost,53.793103448275865,doe,5.8,312.0,ZCK-163S,False
G91631NE,BFSB3622SS,580.0,24.1,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,24.066390041493776,doe,24.1,580.0,BFSB3622SS,False
K60365N,BFBF2413SS,395.0,13.9,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,28.41726618705036,doe,13.9,395.0,BFBF2413SS,False
K74505N,BFBF3018SSL,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BFBF3018SSL,False
K74505N,BFBF3018SS,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BFBF3018SS,False
K74505N,BRFB1812SSN,444.0,20.1,(5.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.089552238805968,doe,20.1,444.0,BRFB1812SSN,False
K76540NEB,BRFB1900FBI,472.0,20.8,(5-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,22.69230769230769,doe,20.8,472.0,BRFB1900FBI,False
K70520N,BRFB1522SS,525.0,20.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.25,doe,20.0,525.0,BRFB1522SS,False
K60365N,BRFB1322SS,475.0,13.5,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,35.18518518518518,doe,13.5,475.0,BRFB1322SS,False
K56300NEBLU,BRFB1052FFBIN,465.0,9.4,(5I-BI.) Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,49.46808510638298,doe,9.4,465.0,BRFB1052FFBIN,False
K74505N,BRFB1822SSN,528.0,20.1,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.268656716417908,doe,20.1,528.0,BRFB1822SSN,False
G91629NW,FBFD360,566.0,24.8,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,22.82258064516129,doe,24.8,566.0,FBFD360,False
K70520N,BFBF2715SSIM,525.0,20.0,(5I.) Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,26.25,doe,20.0,525.0,BFBF2715SSIM,False
BC-71,PRF257400XB,213.0,2.5,(11A.) Compact all-refrigerators - manual defrost,85.2,doe,2.5,213.0,PRF257400XB,False
BC-71,PRF256400XS,213.0,2.5,(11A.) Compact all-refrigerators - manual defrost,85.2,doe,2.5,213.0,PRF256400XS,False
BC-47,PRF166400XS,207.0,1.6,(11A.) Compact all-refrigerators - manual defrost,129.375,doe,1.6,207.0,PRF166400XS,False
BC-47,PRF167400XB,207.0,1.6,(11A.) Compact all-refrigerators - manual defrost,129.375,doe,1.6,207.0,PRF167400XB,False
BC-47,PRF165400XW,207.0,1.6,(11A.) Compact all-refrigerators - manual defrost,129.375,doe,1.6,207.0,PRF165400XW,False
TT-BW248413SZ,TT-BW248413SZ,309.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.17857142857143,doe,5.6,309.0,TT-BW248413SZ,False
SS-BW248413SZ,SS-BW248413SZ,309.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,55.17857142857143,doe,5.6,309.0,SS-BW248413SZ,False
SS-BW154807SZ,SS-BW154807SZ,289.0,3.4,(13A.) Compact all-refrigerators - automatic defrost,85.0,doe,3.4,289.0,SS-BW154807SZ,False
OD-R24SDSZ01,OD-R24SDSZ01,278.0,5.6,(13A.) Compact all-refrigerators - automatic defrost,49.642857142857146,doe,5.6,278.0,OD-R24SDSZ01,False
HD-273FN,HD-273F,375.0,8.2,(12.) Compact refrigerator-freezers - partial automatic defrost,45.73170731707317,doe,8.2,375.0,HD-273F,False
HS-208FN,MRU05M2AWW,303.0,9.3,(16.) Compact upright freezers with manual defrost,32.58064516129032,doe,9.3,303.0,MRU05M2AWW,False
HS-185CN(NZ),WHS-185C1WS,218.0,8.8,(18.) Compact chest freezers,24.77272727272727,doe,8.8,218.0,WHS-185C1WS,False
HD-113FN (S2NZ1),ATMP032AES,218.0,3.2,(12.) Compact refrigerator-freezers - partial automatic defrost,68.125,doe,3.2,218.0,ATMP032AES,False
HS-52FN(SNZ),WHS-258C1WSB,224.0,12.4,(18.) Compact chest freezers,18.064516129032256,doe,12.4,224.0,WHS-258C1WSB,False
HS-129CN(NZ),ACFM035BDW,193.0,6.2,(18.) Compact chest freezers,31.129032258064516,doe,6.2,193.0,ACFM035BDW,False
