ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria,model_number_modified
2300562,KUL,KU-WAC121ESW,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,07/25/2017,07/25/2017,United States,ES_1092528_KU-WAC121ESW_07262017110711_7231188,No,KU-WAC121ESW
2286972,LG,LT0816CERY7,,48231379601,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT0816CERY7_12262016115038_3038854,No,LT0816CERY7
2286970,LG,LT1016CERY7,,48231379618,,,,,9800,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,693,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1016CERY7_12262016115052_3052055,No,LT1016CERY7
2286966,LG,LT1036CERY7(208V),,48231379625,,,,,9500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,672,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1036CERY7(208V)_12262016115106_3066613,No,LT1036CERY7(208V)
2286967,LG,LT1036CERY7(230V),,48231379625,,,,,9800,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,693,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1036CERY7(230V)_12262016115117_3077295,No,LT1036CERY7(230V)
2286964,LG,LT1216CERY7,,48231379632,,,,,11800,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,843,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1216CERY7_12262016115130_3090696,No,LT1216CERY7
2286960,LG,LT1236CERY7(208V),,48231379649,,,,,11500,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,821,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1236CERY7(208V)_12262016115144_3104228,No,LT1236CERY7(208V)
2286961,LG,LT1236CERY7(230V),,48231379649,,,,,11800,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,843,No,,,,,,,,,01/30/2017,12/22/2016,"United States, Canada",ES_1118034_LT1236CERY7(230V)_12262016115158_3118725,No,LT1236CERY7(230V)
2334753,LG,LW1019IVSM,,48231600781,,,,,9500,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,13.8,27,516,No,,,,,,,,,03/01/2019,03/15/2019,United States,ES_1118034_LW1019IVSM_03152019042016_3616218,No,LW1019IVSM
2319977,LG,LW1517IVSM,,48231600149,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,14.7,37,714,No,,,,,,,,,02/20/2018,05/16/2018,"United States, Canada",ES_1118034_LW1517IVSM_05162018065353_3633529,No,LW1517IVSM
2329535,LG,LW1517IVSM,,48231600149,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",Yes,Yes,,,14.7,37,714,No,,,,,,,,,02/20/2018,11/13/2018,"United States, Canada",ES_1118034_LW1517IVSM_11132018073233_4353228,Yes,LW1517IVSM
2283558,LG,LW1816ER 208V,",LW1816ERY7 (208V),",48231379489,,,,,17500,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1112,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW1816ER 208V_11082016020129_0489885,No,LW1816ER 208V
2283559,LG,LW1816ER 230V,",LW1816ERY7 (230V),",48231379489,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,11/20/2015,11/25/2015,"United States, Canada",ES_1118034_LW1816ER 230V_11082016020145_0505208,No,LW1816ER 230V
2319968,LG,LW1817IVSM,,48231600132,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,14.7,37,918,No,,,,,,,,,02/20/2018,05/16/2018,"United States, Canada",ES_1118034_LW1817IVSM_05162018065509_3709599,No,LW1817IVSM
2329537,LG,LW1817IVSM,,48231600132,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",Yes,Yes,,,14.7,37,918,No,,,,,,,,,02/20/2018,11/13/2018,"United States, Canada",ES_1118034_LW1817IVSM_11132018074417_5057097,Yes,LW1817IVSM
2374991,LG,LW1821ERSM(208V),,48231605052,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,02/19/2021,02/22/2021,United States,ES_1118034_LW1821ERSM(208V)_031920210141585_4708944,No,LW1821ERSM(208V)
2453262,Midea,MWAUQB-08HRFN8-BCL0,,,13.9,19.4,22.2,56.0,8000,115.0,Window,Straddles Window,No,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),14.5,48,414,No,,,,,,,,,04/07/2023,04/13/2023,"United States, Canada",ES_1138537_MWAUQB-08HRFN8-BCL0_04132023043596_9881063,Yes,MWAUQB-08HRFN8-BCL0
2453263,Midea,MWAUQB-12HRFN8-BCL0,,,13.9,19.4,22.2,58.0,12000,115.0,Window,Straddles Window,No,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),13.3,36,677,No,,,,,,,,,04/07/2023,04/13/2023,"United States, Canada",ES_1138537_MWAUQB-12HRFN8-BCL0_041320230550905_1248983,Yes,MWAUQB-12HRFN8-BCL0
2304369,Midea,MWB08CW71,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB08CW71_09292017033612_6172434,No,MWB08CW71
2304368,Midea,MWB10CW71,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB10CW71_09292017033624_6184471,No,MWB10CW71
2304366,Midea,MWB12CW71,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,09/28/2017,09/28/2017,United States,ES_1138537_MWB12CW71_09292017033635_6195673,No,MWB12CW71
2404715,Midea,MWECW2-10CRN1-BCJ6,,813084024226,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,708,No,,,,,,,,,11/10/2022,11/10/2022,"United States, Canada",ES_1138537_MWECW2-10CRN1-BCJ6_11182022085240_80147337,No,MWECW2-10CRN1-BCJ6
2286458,Midea,MWFUK-06CRN1-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-06CRN1-BCL1_12192016123008_0608897,No,MWFUK-06CRN1-BCL1
2286459,Midea,MWFUK-08CRN1-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-08CRN1-BCL0_12192016123020_0620742,No,MWFUK-08CRN1-BCL0
2286460,Midea,MWFUK-15CRN1-BCK8,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,12/01/2016,12/16/2016,"United States, Canada",ES_1138537_MWFUK-15CRN1-BCK8_12192016123035_0635878,No,MWFUK-15CRN1-BCK8
2393322,Midea,MWGUW2-12CRN1-BCJ5,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,02/25/2022,02/25/2022,"United States, Canada",ES_1138537_MWGUW2-12CRN1-BCJ5_022520220122818_7376645,No,MWGUW2-12CRN1-BCJ5
2328399,Midea,MWHUK-05CRN8-BCL1,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1138537_MWHUK-05CRN8-BCL1_10232018042456_70202380,No,MWHUK-05CRN8-BCL1
2332548,Midea,MWHUKB11-06CRN8-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-06CRN8-BCL1_01072019010705_70211114,No,MWHUKB11-06CRN8-BCL1
2332549,Midea,MWHUKB11-08CRN8-BCL0N,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-08CRN8-BCL0N_01072019010705_70211114,No,MWHUKB11-08CRN8-BCL0N
2332550,Midea,MWHUKB11-10CRN8-BCL0N,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-10CRN8-BCL0N_01072019010705_70211114,No,MWHUKB11-10CRN8-BCL0N
2332551,Midea,MWHUKB11-12CRN8-BCL0N,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKB11-12CRN8-BCL0N_01072019010705_70211114,No,MWHUKB11-12CRN8-BCL0N
2332547,Midea,MWHUKBE-08CRN8-BCL0N,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/01/2019,11/08/2018,"United States, Canada",ES_1138537_MWHUKBE-08CRN8-BCL0N_01072019010705_70211114,No,MWHUKBE-08CRN8-BCL0N
2332552,Midea,MWHUQ-06CRN8-BCL1,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MWHUQ-06CRN8-BCL1_01072019010705_70211114,No,MWHUQ-06CRN8-BCL1
2332553,Midea,MWHUQ-08CRN8-BCL0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,12/15/2018,12/24/2018,"United States, Canada",ES_1138537_MWHUQ-08CRN8-BCL0_01072019010705_70211114,No,MWHUQ-08CRN8-BCL0
2389126,OMNI,OWH121CE1A,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,12/06/2021,12/06/2021,Canada,ES_1143317_OWH121CE1A_12102021073521_80103789,No,OWH121CE1A
2393323,OMNI MAX,OWECW212CRN1BCJ5,,822733357943,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,02/17/2022,02/25/2022,Canada,ES_1136068_OWECW212CRN1BCJ5_022520220135706_8175892,No,OWECW212CRN1BCJ5
2389122,OMNI MAX,OWH051CE1A,,822733357837,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,12/06/2021,12/06/2021,Canada,ES_1143317_OWH051CE1A_12102021073521_80103789,No,OWH051CE1A
2389123,OMNI MAX,OWH061CE1A,,822733357844,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.0,9,375,No,,,,,,,,,12/06/2021,12/06/2021,Canada,ES_1143317_OWH061CE1A_12102021073521_80103789,No,OWH061CE1A
2389124,OMNI MAX,OWH081CE1A,,822733357851,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,12/06/2021,12/06/2021,Canada,ES_1143317_OWH081CE1A_12102021073521_80103789,No,OWH081CE1A
2389125,OMNI MAX,OWH101CE1A,,822733357868,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,12/06/2021,12/06/2021,Canada,ES_1143317_OWH101CE1A_12102021073521_80103789,No,OWH101CE1A
2393559,OSLO,OSHB5-08W7,",OSHB5-087,",810850031037;810850031044,,,,,8500,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,12.0,10,531,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_OSHB5-08W7_03022022195625_7210946,No,OSHB5-08W7
2393556,OSLO,OSHB5-10H7,",OSHB-10HW,; ,OSHB5-10HW,",810850030702;810850031020;810850031051,,,,,10100,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R-410A,R-410A (GWP:2088),10.8,10,701,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_OSHB5-10H7_03022022201547_7976480,No,OSHB5-10H7
2355713,Perfect aire,1PAQ6000,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,01/14/2020,01/14/2020,"United States, Canada",ES_1121980_1PAQ6000_03042020011021_80024169,No,1PAQ6000
2355714,Perfect aire,1PAQ8000,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/14/2020,01/14/2020,"United States, Canada",ES_1121980_1PAQ8000_03042020011021_80024169,No,1PAQ8000
2269826,Perfect aire,4FPC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,06/10/2016,06/15/2016,"United States, Canada",ES_1121980_4FPC10000_06162016070840_0920558,No,4FPC10000
2269825,Perfect aire,4FPC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,06/10/2016,06/15/2016,"United States, Canada",ES_1121980_4FPC12000_06162016070853_0933461,No,4FPC12000
2255392,Perfect aire,4PAC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC10000_12232015074909_6949404,No,4PAC10000
2255393,Perfect aire,4PAC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC12000_12232015074922_6962271,No,4PAC12000
2255394,Perfect aire,4PAC15000,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC15000_12232015074934_6974251,No,4PAC15000
2255387,Perfect aire,4PAC5000,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,No,,,12.1,10,310,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC5000_12232015075024_7024216,No,4PAC5000
2255388,Perfect aire,4PAC6000,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC6000_12232015075036_7036860,No,4PAC6000
2255390,Perfect aire,4PAC8000,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,12/15/2015,12/23/2015,"United States, Canada",ES_1121980_4PAC8000_12232015075049_7049800,No,4PAC8000
2284687,Perfect aire,5PAC10000,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,625,No,,,,,,,,,11/22/2016,11/22/2016,"United States, Canada",ES_1121980_5PAC10000_11232016093903_3943520,No,5PAC10000
2284686,Perfect aire,5PAC12000,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,11/22/2016,11/22/2016,"United States, Canada",ES_1121980_5PAC12000_11232016093927_3967383,No,5PAC12000
2348367,Midea,MWIUKB11-08CRN8-BCK4N,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-08CRN8-BCK4N_09262019122136_80018572,No,MWIUKB11-08CRN8-BCK4N
2348368,Midea,MWIUKB11-10CRN8-BCK4N,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,658,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-10CRN8-BCK4N_09262019122136_80018572,No,MWIUKB11-10CRN8-BCK4N
2348372,Midea,MWIUKB11-12CRN8-BCK4N,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,790,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_MWIUKB11-12CRN8-BCK4N_09262019122136_80018572,No,MWIUKB11-12CRN8-BCK4N
2379325,Midea,MWIUQB-08CRFN8-BCN0,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,400,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-08CRFN8-BCN0_06092021041150_80086778,No,MWIUQB-08CRFN8-BCN0
2379326,Midea,MWIUQB-10CRFN8-BCN10,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,500,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-10CRFN8-BCN10_06092021041150_80086778,No,MWIUQB-10CRFN8-BCN10
2379327,Midea,MWIUQB-12CRFN8-BCN10,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,15.0,38,600,No,,,,,,,,,06/09/2021,06/09/2021,"United States, Canada",ES_1138537_MWIUQB-12CRFN8-BCN10_06092021041150_80086778,No,MWIUQB-12CRFN8-BCN10
2402877,Midea,MWMWT080CR1A,,687636005939,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,Wi-Fi,"D - Open standards-based communication port(s) on the appliance in addition to a, b, or c",OpenADR,,,,,No,10/09/2022,10/09/2022,"United States, Canada",ES_1138537_MWMWT080CR1A_10112022114229_80143726,No,MWMWT080CR1A
2393558,MobilComfort,MCSD5-08W7,",MCSD5-087,",810850030955;810850030993,,,,,8500,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,No,,,12.0,10,531,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_MCSD5-08W7_03022022195625_531122,No,MCSD5-08W7
2393555,MobilComfort,MCSD5-10HW7,",MCSD5-10HW,",810850030979;810850031013,,,,,10100,,Window,,,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",Yes,No,R-410A,R-410A (GWP:2088),10.8,10,701,No,,,,,,,,,05/20/2022,03/04/2022,United States,ES_1145032_MCSD5-10HW7_03022022201547_347254,No,MCSD5-10HW7
2390033,Montgomery Ward,ACE1505MW,,,,,,,15000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,953,No,,,,,,,,,01/01/2022,01/04/2022,"United States, Canada",ES_1120898_ACE1505MW_010320222344477_5045612,No,ACE1505MW
2364709,NEPO,WS3-06EW-201,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,08/06/2020,08/18/2020,United States,ES_1145032_WS3-06EW-201_08172020083132_7461027,No,WS3-06EW-201
2361779,NEPO,WS3-08E-201,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,01/17/2020,06/18/2020,United States,ES_1145032_WS3-08E-201_05252020102718_7933008,No,WS3-08E-201
2369549,Noma,043-0758-6,,819130028668,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12.0,10,625,No,,,,,,,,,11/15/2021,11/26/2021,Canada,ES_1025242_043-0758-6_11162020055443_6083628,No,043-0758-6
2369550,Noma,043-0759-4,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,750,No,,,,,,,,,11/12/2020,11/16/2020,Canada,ES_1025242_043-0759-4_11162020055708_6228675,No,043-0759-4
2329702,Noma,043-5232-6,,,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,11/01/2018,11/08/2018,Canada,ES_1129433_043-5232-6_11072018110307_70204436,No,043-5232-6
2329701,Noma,043-5238-4,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/01/2018,11/08/2018,Canada,ES_1129433_043-5238-4_11072018110307_70204436,No,043-5238-4
2283685,Noma,043-5240-6,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12.0,10,500,No,,,,,,,,,11/15/2015,11/20/2015,Canada,ES_1025242_043-5240-6_11102016074055_3655588,No,043-5240-6
2329703,Noma,043-5240-6,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,500,No,,,,,,,,,11/01/2018,11/08/2018,Canada,ES_1129433_043-5240-6_11072018110307_70204436,No,043-5240-6
2329700,Noma,043-5243-0,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,625,No,,,,,,,,,11/01/2018,11/08/2018,Canada,ES_1129433_043-5243-0_11072018110307_70204436,No,043-5243-0
2329704,Noma,043-5244-8,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12.0,10,750,No,,,,,,,,,11/01/2018,11/08/2018,Canada,ES_1129433_043-5244-8_11072018110307_70204436,No,043-5244-8
2369756,Noma,043-8609-4,,819130028897,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12.1,10,372,No,,,,,,,,,11/15/2021,11/26/2021,Canada,ES_1025242_043-8609-4_11202020122012_4812440,No,043-8609-4
2405632,Noma,043-8814-4,,810088361951,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,400,No,,,,,,,,,11/18/2022,12/14/2022,Canada,ES_1025242_043-8814-4_12092022145009_6698266,Yes,043-8814-4
2405633,Noma,043-8815-2,,810088361968,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,R-32,R-32 (GWP:675 | Lower GWP),15.0,38,500,No,,,,,,,,,11/18/2022,12/14/2022,Canada,ES_1025242_043-8815-2_12092022150106_400506,Yes,043-8815-2
2388491,Noma iQ,143-0034-0,,810088360084,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12.0,10,625,No,,,,,,,,,11/15/2021,02/23/2022,Canada,ES_1025242_143-0034-0_11262021005066_4414267,No,143-0034-0
2388492,Noma iQ,143-0035-8,,810088360091,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,R-32,R-32 (GWP:675 | Lower GWP),12.0,10,750,No,,,,,,,,,11/15/2021,02/23/2022,Canada,ES_1025242_143-0035-8_112620210050706_3894166,No,143-0035-8
