Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Midea,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",MAT12R2ZWT,MAT12R2ZWT,12000.0,1120.0,10.5,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides/MAT12R2ZWT.pdf,MAT12R2ZWT
Midea,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MAT10R2ZWT,MAT10R2ZWT,10500.0,950.0,10.6,No,No,https://www.midea.com/content/dam/midea-aem/us/energy-guides/MAT10R2ZWT.pdf,MAT10R2ZWT
Midea,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",MAW25R2BWT,MAW25R2BWT,25000.0,2410.0,10.3,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides/MAW25R2BWT.pdf,MAW25R2BWT
Arctic King,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",KAW25R2AWT,KAW25R2AWT,25000.0,2410.0,10.3,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides,KAW25R2AWT
Arctic King,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KAW18R2AWT,KAW18R2AWT,18000.0,1510.0,11.8,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides,KAW18R2AWT
Arctic King,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KAW15R1BWT,KAW15R1BWT,14500.0,1260.0,11.3,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides,KAW15R1BWT
Arctic King,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KAW10R1BWT,KAW10R1BWT,10000.0,810.0,12.0,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides,KAW10R1BWT
Arctic King,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KAW08R1BWT,KAW08R1BWT,8000.0,650.0,12.0,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides,KAW08R1BWT
LG,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",LT1016CERY7,LT1016CER,9800.0,920.0,10.6,No,No,http://www.lg.com/global/support/ftclabel,LT1016CER
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1216CERY7,LT1216CER,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,LT1216CER
LG,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",LT1236CERY7,LT1236CER,11800.0,1110.0,10.5,No,No,http://www.lg.com/global/support/ftclabel,LT1236CER
Crosley,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),VATS06A1,6000.0,530.0,11.6,No,No,By annual report date,VATS06A1
Crosley,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(000815),VATS08A1,8000.0,690.0,11.4,No,No,By annual report date,VATS08A1
Crosley,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),CATS12D1,12000.0,1040.0,11.4,No,No,By annual report date,CATS12D1
Crosley,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-52/YXRD(E/6)(001969),CATS18C2(208V),18000.0,1580.0,11.3,No,No,By annual report date,CATS18C2
Crosley,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",KC-70/YXRD(E/6)(002038),CATS24C2(230V),23600.0,2400.0,9.8,No,No,By annual report date,CATS24C2
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC100E1WDB,DAC100E1WDB,10000.0,860.0,11.4,No,No,https://www.danby.com/en-us/product-resources/,DAC100E1WDB
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC120E1WDB,DAC120E1WDB,12000.0,1020.0,11.4,No,No,https://www.danby.com/en-us/product-resources/,DAC120E1WDB
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(00963),CCW08B10B,8000.0,720.0,12.0,No,No,By annual report date,CCW08B10B
TOSCANA,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-41/YXRD(E1/6)(000797),57H-IFJ-TWAC14CRD1LT,14000.0,1230.0,11.3,No,No,https://icuracao.com/toscana-5000-btu-window-ac-mechanical-cooling-only-doe-ul.html,57H-IFJ-TWAC14CRD1LT
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",KC-23/YXRD(E1/6)(000423),UCT08B10A,8000.0,790.0,10.1,No,No,By annual report date,UCT08B10A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",KC-29/YXRD(E/6)(000425),UCT10B30A(208V),10000.0,980.0,10.1,No,No,By annual report date,UCT10B30A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",KC-29/YXRD(E/6)(000425),UCT10B30A(230V),9800.0,960.0,10.1,No,No,By annual report date,UCT10B30A
ABL,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KC-35/YXRD(E/6)(000938),ATTW-12CRA2(230V),12000.0,1160.0,10.0,No,No,By annual report date,ATTW-12CRA2
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1521ERSM1,LW1521ERSM1,14000.0,1250.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,LW1521ERSM1
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1017ERSM1,LW1017ERSM1,10000.0,870.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW1017ERSM1
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8017ERSM1,LW8017ERSM1,8000.0,710.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW8017ERSM1
Frigidaire Gallery,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GHWQ125WD1,GHWQ125WD1,12000.0,1120.0,15.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/GHWQ125WD_EG.pdf,GHWQ125WD1
Frigidaire Gallery,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GHWQ085WD1,GHWQ085WD1,8000.0,690.0,15.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/GHWQ085WD_EG.pdf,GHWQ085WD1
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1816ER,LW1816ER,18000.0,1510.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1816ER
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1516ER,LW1516ER,15000.0,1260.0,11.8,No,No,http://www.lg.com/global/support/ftclabel,LW1516ER
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1022IVSM,LW1022IVSM,10000.0,1270.0,15.0,No,No,http://www.lg.com/global/support/ftclabel,LW1022IVSM
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",PHNT10CCH1,PHNT10CCH1,10300.0,900.0,14.7,No,No,By annual report date,PHNT10CCH1
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",PHNT12CCH1,PHNT12CCH1,12200.0,1170.0,14.7,No,No,By annual report date,PHNT12CCH1
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ08AWJ**,AJCQ08AWJ**,8200.0,740.0,10.6,No,No,By annual report date,AJCQ08AWJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ10AWJ**,AJCQ10AWJ**,10000.0,890.0,10.6,No,No,By annual report date,AJCQ10AWJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ10DWJ** (230V),AJCQ10DWJ**,10300.0,940.0,10.6,No,No,By annual report date,AJCQ10DWJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ12DWJ** (208V),AJCQ12DWJ**,11800.0,1090.0,10.5,No,No,By annual report date,AJCQ12DWJ..
GE,"(7) Without reverse cycle, without louvered sides, and 6,000 to 7,999 Btu/h",AJCQ06LWJ**,AJCQ06LWJ**,6300.0,560.0,11.0,No,No,By annual report date,AJCQ06LWJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ12AWJ**,AJCQ12AWJ**,12000.0,1100.0,10.6,No,No,By annual report date,AJCQ12AWJ..
Friedrich,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-52/YXRD(E/6)(001969),CCW18B30B,17600.0,1500.0,11.3,No,No,By annual report date,CCW18B30B
Friedrich,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-44/YXRD(E1/6)(01071),CCW15B10B,15000.0,1270.0,11.8,No,No,By annual report date,CCW15B10B
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(002148),CCF10B10B,10000.0,870.0,11.4,No,No,By annual report date,CCF10B10B
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(000815),CCF08B10B,8000.0,690.0,11.4,No,No,By annual report date,CCF08B10B
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW12AV1QWT,MAW12AV1QWT,12000.0,1120.0,15.0,No,No,https://www.midea.com/us/air-conditioners/window-air-conditioners/12000-btu-u-shaped-air-conditioner-maw12av1qwt,MAW12AV1QWT
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW08AV1QWT,MAW08AV1QWT,8000.0,690.0,15.0,No,No,By annual report date,MAW08AV1QWT
Pelonis,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",PAT10R1ZWT,PAT10R1ZWT,10000.0,920.0,10.6,No,No,By annual report date,PAT10R1ZWT
Pelonis,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",PAT12R1ZWT,PAT12R1ZWT,12000.0,1110.0,10.5,No,No,By annual report date,PAT12R1ZWT
AmazonBasics,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",B07Y2CND3Q,B07Y2CND3Q,6000.0,500.0,12.1,No,No,https://www.amazon.com/AmazonBasics-Window-Mounted-Air-Conditioner-Remote/dp/B07Y2CND3Q,B07Y2CND3Q
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW12V1QWT,MAW12V1QWT,12000.0,1120.0,15.0,No,No,https://www.midea.com/us/air-conditioners/window-air-conditioners/12000-btu-u-shaped-air-conditioner-maw12v1qwt,MAW12V1QWT
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHEK12ACQ1,AHEK12ACQ1,12200.0,1040.0,11.4,No,No,By annual report date,AHEK12ACQ1
Frigidaire,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",FHWC054WB1,FHWC054WB1,5000.0,410.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWC054WB1_EG.pdf,FHWC054WB1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FHWC064WB1,FHWC064WB1,6000.0,490.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWC064WB1_EG.pdf,FHWC064WB1
Frigidaire,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",FHWC064WB1,FHWW064WD1,6000.0,490.0,12.1,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWW064WD1_EG.pdf,FHWW064WD1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWC084WB1,FHWC084WB1,8000.0,650.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWC084WB1_EG.pdf,FHWC084WB1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWC104WB1,FHWC104WB1,10000.0,810.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWC104WB1_EG.pdf,FHWC104WB1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWC104WB1,FHWW104WD1,10000.0,810.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWW104WD1_EG.pdf,FHWW104WD1
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWC124WB1,FHWW124WD1,12000.0,990.0,12.0,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux Assets/Document/Energy Guide/FHWW124WD1_EG.pdf,FHWW124WD1
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTK12AAW2,AHEK12ACW2,12000.0,1030.0,11.4,No,No,By annual report date,AHEK12ACW2
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AKCQ10ACJ**,AKCQ10ACJ**,10000.0,920.0,10.6,No,No,By annual report date,AKCQ10ACJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AKCQ10DCJ** (208),AKCQ10DCJ**,10100.0,940.0,10.6,No,No,By annual report date,AKCQ10DCJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AKCQ10DCJ** (230),AKCQ10DCJ**,10300.0,960.0,10.6,No,No,By annual report date,AKCQ10DCJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AKCQ12DCJ** (230),AKCQ12DCJ**,12100.0,1140.0,10.5,No,No,By annual report date,AKCQ12DCJ..
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTR14AC**,AHTR14AC**,13500.0,1210.0,14.7,No,No,By annual report date,AHTR14AC..
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW10S1WBL,MAW10S1WBL,10000.0,860.0,11.4,No,No,https://www.midea.com/us/Air-Conditioners/Window-Air-Conditioners,MAW10S1WBL
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(002148),W10W9E2-3,10000.0,870.0,11.4,No,No,By annual report date,W10W9E2-3
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTT08BC** (G),AHTT08BC**,8300.0,710.0,11.4,No,No,By Annual Report Date,AHTT08BC..
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),H12W35W,12000.0,1040.0,11.4,No,No,By annual report date,H12W35W
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(002148),H10W35W,10000.0,870.0,11.4,No,No,By annual report date,H10W35W
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTT08BC**,AHTT08BC**,8300.0,710.0,11.4,No,No,By annual report date,AHTT08BC..
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW6023IVSM,LW6023IVSM,6000.0,510.0,15.5,No,No,http://www.lg.com/global/support/ftclabel,LW6023IVSM
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1521ERSM1,LW1521ERSM1,14000.0,1250.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,LW1521ERSM1
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1523ERSM,LW1523ERSM,14000.0,1250.0,11.2,No,No,http://www.lg.com/global/support/ftclabel,LW1523ERSM
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1023ERSM,LW1023ERSM,10000.0,870.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW1023ERSM
COOL-LIVING,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000799),CL-06CRD1,6000.0,530.0,11.0,No,No,By annual report date,CL-06CRD1
COOL-LIVING,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(002056),CL-10CRA1,10000.0,870.0,11.4,No,No,By annual report date,CL-10CRA1
COOL-LIVING,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002053),CL-12CRA1,12000.0,1040.0,11.4,No,No,By annual report date,CL-12CRA1
COOL-LIVING,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-41/YXRD(E1/6)(000797),CL-14CRA1,14000.0,1230.0,11.3,No,No,By annual report date,CL-14CRA1
GE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",AEH24DV** (208),AEH24DX**,24000.0,2270.0,10.3,No,No,By annual report date,AEH24DX..
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AHFK18AAW1 (230),QHEK18ACW1,18600.0,1600.0,11.3,No,No,By Annual report date,QHEK18ACW1
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AHTK18BA** (230V),AHTK18BA**,18600.0,1600.0,11.3,No,No,By Annual report date,AHTK18BA..
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AHFK18AAW1 (208),AHFK18AAW1,18200.0,1560.0,11.3,No,No,By Annual report date,AHFK18AAW1
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AHTK18AAH1 (230),AHFK18AAH1,18200.0,1570.0,11.3,No,No,By Annual report date,AHFK18AAH1
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AHTK18AAH1 (208),AHFK18AAH1,17900.0,1540.0,11.3,No,No,By Annual report date,AHFK18AAH1
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AEC18DY** (208),AEC18DY**,17600.0,1530.0,11.3,No,No,By Annual report date,AEC18DY..
GE,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",AKLK14AA**,AKLK14AA**,14600.0,1250.0,11.3,No,No,By annual report date,AKLK14AA..
Haier,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTK12AAW1,QHEK12ACW1,12300.0,1050.0,11.4,No,No,By Annual Report Date,QHEK12ACW1
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AKLK12AA**,AKLK12AA**,12300.0,1060.0,11.4,No,No,By Annual Report Date,AKLK12AA..
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",PHC08LY**,PHC08LY**,8200.0,690.0,11.4,No,No,by annual report date,PHC08LY..
GE Profile,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",PHC06LY**,PHC06LY**,6200.0,510.0,11.5,No,No,By annual report date,PHC06LY..
GE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",AKLK24AA** (208V),AKLK24AA**,23500.0,2370.0,9.8,No,No,By Annual Report Date,AKLK24AA..
GE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",AKLK24AA** (230V),AKLK24AA**,24000.0,2410.0,9.8,No,No,By Annual Report Date,AKLK24AA..
Haier,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",AHD06LZ**,ESAQ406TZ**,6400.0,520.0,12.1,No,No,By annual report date,ESAQ406TZ..
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTK12AAW2,AHTK12AAW2,12000.0,1030.0,11.4,No,No,By annual report date,AHTK12AAW2
Haier,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTK12AAW2,QHEK12ACW2,12000.0,1030.0,11.4,No,No,By annual report date,QHEK12ACW2
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW08S1WBL-T,MAW08S1WBL-T,8000.0,680.0,11.4,No,No,By annual report date,MAW08S1WBL-T
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW10S1WBL-T,MAW10S1WBL-T,10000.0,860.0,11.4,No,No,By annual report date,MAW10S1WBL-T
Midea,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",MAW12S1WWT-T,MAW12S1WWT-T,12000.0,1030.0,11.4,No,No,By annual report date,MAW12S1WWT-T
Acekool,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(00408),TWC-10CRD1/L0U(ES),10000.0,810.0,12.0,No,No,By annual report date,TWC-10CRD1/L0U
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8017ERSM1,LW8017ERSM1,8000.0,710.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW8017ERSM1
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW8023ERSM,LW8023ERSM,8000.0,710.0,11.4,No,No,http://www.lg.com/global/support/ftclabel,LW8023ERSM
Hisense,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AW0823TW1W,AW0823TW1W,8000.0,720.0,15.0,No,No,https://www.dropbox.com/t/CTd8qV4Af1Hl5HLj,AW0823TW1W
GREE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GJC08BK-A6NRNC5D,GJC08BK-A6NRND2D,8000.0,660.0,12.0,No,No,https://global.gree.com/channels/123.html,GJC08BK-A6NRND2D
Haier,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",QHC18DX** (208V),QHC18DX**,18100.0,1480.0,11.8,No,No,By annual report date,QHC18DX..
Haier,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",QHC18DX** (230V),QHC18DX**,18400.0,1510.0,11.8,No,No,By annual report date,QHC18DX..
GE,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",AHFK24AAW1 (230V),AHFK24AAW1,23900.0,2380.0,9.8,No,No,By annual report date,AHFK24AAW1
GE Profile,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTR12ACH2,AHTR12ACH2,12200.0,1050.0,15.4,No,No,By Annual Report Date,AHTR12ACH2
GE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AKLK10AA**,AKLK10AA**,10200.0,870.0,11.4,No,No,by annual report date,AKLK10AA..
Haier,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",AHTK10AA**,QHEK10AC**,10100.0,860.0,11.4,No,No,By annual report date,QHEK10AC..
TCL,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-44/YXRD(E1/6)(01071),H15W25W-CA,15000.0,1270.0,11.8,No,No,By annual report date,H15W25W-CA
TCL,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12CRA1/J6U(ES),12T3E1-CA,12000.0,1140.0,10.5,No,No,By annual report date,12T3E1-CA
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWAC-10CRA1/L0U(ES),10W3E1-A,10000.0,830.0,12.0,No,No,By annual report date,10W3E1-A
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWAC-12CRA1/L0U(ES),12W3E1,12000.0,970.0,12.0,No,No,By annual report date,12W3E1
TCL,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",TWC-06CRA1/L1U(ES),6W9E1,6000.0,500.0,12.1,No,No,By annual report date,6W9E1
TCL,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",TWC-06CRD1/L1U(ES),6W3ER1-A,6000.0,490.0,12.1,No,No,By annual report date,6W3ER1-A
TCL,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",TWC-06CRD1/L1U(ES),6W9ER1-A,6000.0,490.0,12.1,No,No,By annual report date,6W9ER1-A
TCL,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",TWC-08CRD1/L0U(ES),8W3ER1-A,8000.0,640.0,12.0,No,No,By annual report date,8W3ER1-A
TCL,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",TWAC-15CRA1/K8U(ES),15W3E1-A,15000.0,1270.0,11.8,No,No,By annual report date,15W3E1-A
TCL,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",TWAC-15CRA1/K8U(ES),15W9E1-A,15000.0,1270.0,11.8,No,No,By annual report date,15W9E1-A
TCL,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-08CRA1/J6U(ES),W8T9E1-A,8000.0,710.0,10.6,No,No,By annual report date,W8T9E1-A
TCL,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12CRA1/J6U(ES),W12T9E1-A,12000.0,1140.0,10.5,No,No,By annual report date,W12T9E1-A
Friedrich,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",WCT12A10B,WCT12A10B,11600.0,1100.0,10.5,No,No,https://www.friedrich.com/professional/support/product-resources?type=Energy+Guide&all=true,WCT12A10B
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",WCT10A10A,WCT10A10A,10000.0,940.0,10.6,No,No,https://www.friedrich.com/professional/support/product-resources?type=Energy+Guide&all=true,WCT10A10A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",WCT08A10A,WCT08A10A,8000.0,750.0,10.6,No,No,https://www.friedrich.com/professional/support/product-resources?type=Energy+Guide&all=true,WCT08A10A
Friedrich,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",KHS12A33A,KHS12A33A,12000.0,1100.0,10.8,No,No,https://www.friedrich.com/professional/support/product-resources?type=Energy+Guide&all=true,KHS12A33A
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KCS12A30A,KCS12A30A,12000.0,990.0,12.0,No,No,https://www.friedrich.com/professional/support/product-resources?type=Energy+Guide&all=true,KCS12A30A
