ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Casement Window,Product Class,Variable Speed Compressor,Low Noise,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Primary Communication Module/Device Brand Name and Model Number,Network Security Standards,Network Standby Power (watts),Is Broadband Internet Connection Needed for Demand Response?,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2389213,Frigidaire,FHTC103WA2,,012505283901,,,,,10500,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",No,No,,,10.6,10,743,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHTC103WA2_12132021111859_80108012,No
2389211,Frigidaire,FHTC123WA1,,012505283918,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHTC123WA1_12132021111859_80108012,No
2389214,Frigidaire,FHTC123WA2,,012505283925,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHTC123WA2_12132021111859_80108012,No
2389212,Frigidaire,FHTW123WA1,,012505283987,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",No,No,,,10.5,11,857,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHTW123WA1_12132021111859_80108012,No
2403864,Frigidaire,FHWC054WB1,,012505284830,,,,,5000,,Window,,,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,No,,,12.1,10,310,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWC054WB1_10312022014022_80144840,No
2447106,Frigidaire,FHWC063TB1,,012505285097,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,03/23/2022,03/23/2023,"United States, Canada",ES_1021080_FHWC063TB10_03232023135153_80141181,No
2403866,Frigidaire,FHWC064WB1,,012505284847,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWC064WB1_10312022014022_80144840,No
2401028,Frigidaire,FHWC083TB1,,012505284595,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,08/31/2022,08/31/2022,"United States, Canada",ES_1021080_FHWC083TB1_09012022092957_80139101,No
2389215,Frigidaire,FHWC083WAB,,012505284694,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,12/13/2021,12/13/2021,"United States, Canada",ES_1021080_GHWQ083WC1_12132021051640_80109021,No
2403870,Frigidaire,FHWC084WB1,,012505284861,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWC084WB1_10312022014022_80144840,No
2403868,Frigidaire,FHWC104WB1,,012505284885,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWC104WB1_10312022014022_80144840,No
2403867,Frigidaire,FHWC124WB1,,012505284908,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWC124WB1_10312022014022_80144840,No
2370255,Frigidaire,FHWC183WB2,,012505284007,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,10/20/2020,10/23/2020,"United States, Canada",ES_1021080_FHWC183WB2_11252020065319_80060389,No
2370256,Frigidaire,FHWC253WB2,,012505284021,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,10/20/2020,10/23/2020,"United States, Canada",ES_1021080_FHWC253WB2_11252020065319_80060389,No
2348373,Frigidaire,FHWW063WB1,,012505283673,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW063WB1_09262019122136_80018572,No
2348374,Frigidaire,FHWW063WBE,,012505283772,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW063WBE_09262019122136_80018572,No
2403869,Frigidaire,FHWW064WD1,,012505284854,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWW064WD1_10312022014022_80144840,No
2348375,Frigidaire,FHWW083WB1,,012505283680,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW083WB1_09262019122136_80018572,No
2348376,Frigidaire,FHWW083WBE,,012505283789,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW083WBE_09262019122136_80018572,No
2403871,Frigidaire,FHWW084WD1,,012505284878,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWW084WD1_10312022014022_80144840,No
2348377,Frigidaire,FHWW103WB1,,012505283697,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW103WB1_09262019122136_80018572,No
2389206,Frigidaire,FHWW103WB1,,912076029,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHWW103WB1_12132021111859_80104281,No
2348378,Frigidaire,FHWW103WBE,,012505283796,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW103WBE_09262019122136_80018572,No
2389205,Frigidaire,FHWW103WBE,,912076033,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHWW103WBE_12132021111859_80104281,No
2403865,Frigidaire,FHWW104WD1,,012505284892,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWW104WD1_10312022014022_80144840,No
2348379,Frigidaire,FHWW123WB1,,012505283703,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW123WB1_09262019122136_80018572,No
2389208,Frigidaire,FHWW123WB1,,912076030,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHWW123WB1_12132021111859_80104281,No
2348380,Frigidaire,FHWW123WBE,,012505283802,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW123WBE_09262019122136_80018572,No
2389207,Frigidaire,FHWW123WBE,,912076034,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,12/06/2021,12/06/2021,"United States, Canada",ES_1021080_FHWW123WBE_12132021111859_80104281,No
2403872,Frigidaire,FHWW124WD1,,012505284915,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/31/2022,10/31/2022,"United States, Canada",ES_1021080_FHWW124WD1_10312022014022_80144840,No
2348381,Frigidaire,FHWW153WB1,,012505283710,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW153WB1_09262019122136_80018572,No
2348382,Frigidaire,FHWW153WBE,,012505283819,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1138537_FHWW153WBE_09262019122136_80018572,No
2370254,Frigidaire,FHWW183WC2,,012505284045,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,1144,No,,,,,,,,,10/20/2020,10/23/2020,"United States, Canada",ES_1021080_FHWW183WC2_11252020065319_80060389,No
2370257,Frigidaire,FHWW253WC2,,012505284069,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",No,No,,,10.3,10,1820,No,,,,,,,,,10/20/2020,10/23/2020,"United States, Canada",ES_1021080_FHWW253WC2_11252020065319_80060389,No
2370422,Frigidaire Gallery,GHWQ083WC1,,012505284120,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,400,No,,,,,,,,,11/24/2020,12/02/2020,"United States, Canada",ES_1021080_GHWQ083WC1_12022020051640_80063837,Yes
2405289,Frigidaire Gallery,GHWQ085WD1,,012505284809,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,400,No,,,,,,,,,12/05/2022,12/05/2022,"United States, Canada",ES_1021080_GHWQ085WD1_12052022102450_8015888,Yes
2370423,Frigidaire Gallery,GHWQ103WC1,,012505284137,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,500,No,,,,,,,,,11/24/2020,12/02/2020,"United States, Canada",ES_1021080_GHWQ103WC1_12022020051640_80063837,Yes
2405290,Frigidaire Gallery,GHWQ105WD1,,012505284816,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,500,No,,,,,,,,,12/05/2022,12/05/2022,"United States, Canada",ES_1021080_GHWQ105WD1_12052022102450_8015888,Yes
2370424,Frigidaire Gallery,GHWQ123WC1,,012505284144,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,600,No,,,,,,,,,11/24/2020,12/02/2020,"United States, Canada",ES_1021080_GHWQ123WC1_12022020051640_80063837,Yes
2405291,Frigidaire Gallery,GHWQ125WD1,,012505284823,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",Yes,Yes,,,15,38,600,No,,,,,,,,,12/05/2022,12/05/2022,"United States, Canada",ES_1021080_GHWQ125WD1_12052022102450_8015888,Yes
2349969,Frigidaire Gallery,GHWW063WB1,,012505283734,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,No,,,12.1,10,372,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_1021080_GHWW063WB1_11192019062148_80023447,No
2349970,Frigidaire Gallery,GHWW083WB1,,012505283741,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,11/19/2019,10/07/2019,"United States, Canada",ES_1021080_GHWW083WB1_11192019062148_80023447,No
2262289,Garrison,2498533,,,,,,,6000,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,372,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498533_03122016011310_5190300,No
2262290,Garrison,2498534,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498534_03122016011332_5212651,No
2262291,Garrison,2498535,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,625,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498535_03122016011342_5222664,No
2262292,Garrison,2498536,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,750,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498536_03122016011357_5237033,No
2265158,Garrison,2498537,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,960,No,,,,,,,,,04/15/2016,04/21/2016,"United States, Canada",ES_1095007_2498537_04222016062011_6011302,No
2262293,Garrison,2498538,,,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,No,,,11.8,10,1144,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498538_03122016011410_5250657,No
2262294,Garrison,2498539,,,,,,,25000,,Window,,,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,No,,,10.3,10,1820,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498539_03122016011424_5264841,No
2262295,Garrison,2498540,,,,,,,8000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,566,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498540_03122016011438_5278377,No
2262296,Garrison,2498541,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498541_03122016011451_5291681,No
2262297,Garrison,2498542,,,,,,,10000,,Through the Wall,,,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,No,,,10.6,10,708,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498542_03122016011504_5304294,No
2262298,Garrison,2498543,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498543_03122016011519_5319112,No
2262299,Garrison,2498544,,,,,,,12000,,Through the Wall,,,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,No,,,10.5,11,857,No,,,,,,,,,03/01/2016,03/10/2016,"United States, Canada",ES_1095007_2498544_03122016011536_5336244,No
2348384,Garrison,311410572,,,,,,,10000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,625,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1095007_311410572_09262019122136_80018572,No
2348385,Garrison,311410573,,,,,,,12000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,750,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1095007_311410573_09262019122136_80018572,No
2348386,Garrison,311410577,,,,,,,15100,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.8,10,960,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1095007_311410577_09262019122136_80018572,No
2348383,Garrison,311410578,,,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,500,No,,,,,,,,,10/01/2019,09/26/2019,"United States, Canada",ES_1095007_311410578_09262019122136_80018572,No
2289417,GE,AEC08LW*#,,084691823643,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,01/23/2017,01/26/2017,United States,ES_1123206_AEC08LW*#_01242017140044_7221185,No
2306169,GE,AEC08LXL1,,084691830726,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC08LXL1_11072017153957_9882318,No
2328593,GE,AEC08LY*#,",AEF08LY*#,; ,AEK08LY*#,",084691843368;084691843979;084691844105,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,526,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AEC08LY*#_10162018164159_9595300,No
2306170,GE,AEC10AXL1,,084691830719,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,638,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC10AXL1_11072017154138_5889856,No
2328533,GE,AEC10AY*#,",AEK10AY*#,",084691843962;084691844112,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,664,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC10AY*#_10162018165627_6686059,No
2306172,GE,AEC12AXH1,,084691830702,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,756,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEC12AXH1_11082017182233_4758722,No
2328534,GE,AEC12AY*#,",AEK12AY*#,",084691843955;084691844129,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,11.4,5,796,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC12AY*#_10162018155007_7308771,No
2328542,GE,AEC14AY*#,",AHC14AY*#,",084691842828;084691843948,,,,,14000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,929,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/29/2018,United States,ES_1123206_AEC14AY*#_10162018160709_219537,No
2328596,GE,AEC18DY*#,",AHC18DY*#,",084691843924;084691843931,,,,,18000,,Window,,,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,No,,,11.3,6,1195,Yes,,A - Built-in,,,,,,Yes,10/15/2018,10/30/2018,United States,ES_1123206_AEC18DY*#_10162018165350_9764978,No
2254746,GE,AEH06LX*#,",AEM06LX*#,",084691830306;084691830375,,,,,6050,,Window,,,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,No,,,12.1,10,375,No,,,,,,,,,01/01/2016,12/11/2015,United States,ES_1123206_AEM06LV**_11252015150023_4281885,No
2306171,GE,AEH08LX*#,,084691830368,,,,,8000,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,No,,,12,10,500,No,,,,,,,,,11/09/2017,11/09/2017,United States,ES_1123206_AEH08LX*#_11072017154423_3867608,No
2374172,GREE,GJC10BL-A6NRND2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRND2D_02192021124622_80066832,No
2395115,GREE,GJC10BL-A6NRND2K,,,,,,,10100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,631,No,,,,,,,,,04/15/2022,02/10/2022,"United States, Canada",ES_1105164_GJC10BL-A6NRND2K_04262022082802_80123603,No
2374170,GREE,GJC10BL-A6NRNE2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRNE2D_02192021124622_80066832,No
2328325,GREE,GJC10BL-A6NRNH2B,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1105164_GJC10BL-A6NRNH2B_10232018124440_70199136,No
2349709,GREE,GJC10BL-A6NRNH2D,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,11/15/2019,10/30/2019,"United States, Canada",ES_1105164_GJC10BL-A6NRNH2D_10302019023155_80021133,No
2344706,GREE,GJC10BR-A6NRNJ1A,,,,,,,10200,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,638,No,,,,,,,,,08/15/2019,08/02/2019,"United States, Canada",ES_1105164_GJC10BR-A6NRNJ1A_08122019125821_80011271,No
2370347,GREE,GJC12BR-A6NRNC5C,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,756,No,,,,,,,,,10/01/2020,11/19/2020,"United States, Canada",ES_1105164_GJC12BR-A6NRNC5C_11302020071528_80061811,No
2388815,GREE,GJC12BR-A6NRNC5D,,,,,,,12300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,769,No,,,,,,,,,08/27/2021,08/27/2021,"United States, Canada",ES_1108715_GJC12BR-A6NRNC5D_12062021053151_80104463,No
2374173,GREE,GJC12BR-A6NRND2B,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,756,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRND2B_02192021124622_80066832,No
2395117,GREE,GJC12BR-A6NRND2D,,,,,,,12300,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,769,No,,,,,,,,,04/15/2022,08/27/2021,"United States, Canada",ES_1105164_GJC12BR-A6NRND2D_04262022082802_80123603,No
2374171,GREE,GJC12BR-A6NRNE2B,,,,,,,12100,,Window,,,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,No,,,12,10,756,No,,,,,,,,,01/20/2021,10/30/2019,"United States, Canada",ES_1105164_GJC12BR-A6NRNE2B_02192021124622_80066832,No
